shard_id,stage,kind,arm,image,seed,rho_bar_or_b,nu,pattern_or_cert,cell_id,descriptive
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,1,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0736,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,1,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0737,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,1,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0738,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0739,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0740,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0741,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0742,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0743,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0744,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0745,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0746,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,2,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0747,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0748,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0749,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0750,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0751,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0752,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0753,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0754,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0755,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,3,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0756,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0757,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0758,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0759,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0760,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0761,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0762,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0763,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0764,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_0,4,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_0,M1_SCAT32-060_00_c0765,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0766,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0767,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0768,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0769,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0770,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0771,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0772,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0773,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,0,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0774,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0775,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0776,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0777,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0778,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0779,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0780,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0781,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0782,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,1,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0783,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0784,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0785,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0786,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0787,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0788,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0789,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0790,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0791,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,2,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0792,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0793,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0794,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0795,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0796,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0797,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0798,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0799,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0800,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,3,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0801,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0802,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0803,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0804,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0805,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0806,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0807,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0808,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0809,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_1,4,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_1,M1_SCAT32-060_00_c0810,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0811,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0812,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0813,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0814,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0815,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0816,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0817,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0818,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,0,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0819,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0820,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0821,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0822,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0823,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0824,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0825,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0826,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0827,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,1,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0828,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0829,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0830,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0831,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0832,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0833,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0834,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0835,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0836,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,2,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0837,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0838,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0839,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0840,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0841,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0842,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0843,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0844,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0845,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,3,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0846,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0847,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0848,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0849,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0850,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0851,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0852,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0853,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0854,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_2,4,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_2,M1_SCAT32-060_00_c0855,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0856,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0857,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0858,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0859,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0860,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0861,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0862,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0863,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,0,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0864,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0865,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0866,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0867,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0868,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0869,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0870,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0871,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0872,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,1,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0873,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0874,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0875,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0876,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0877,0
