side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy,k,flux_mode,alpha_cv,study2_mode,cell_id
32,sparsek,0.05,20.0,1024,0,detail32_glyph_0,RQL,8.2424,0.00744,,0.82459,-0.09213,0.455015,0.87,0.001024,0.0,0.0,0.98,0.86,8.2224,1.26439,0.931245,0.866957,1e-06,62.984855,0.5,0.244415,0.455015,,,,,,1.34197,0.360175,0.351495,0.00084972,0.00094689,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s0_acv0.20
32,sparsek,0.05,20.0,1024,0,detail32_chirp_0,RQL,6.0269,0.00349,,0.73267,-0.08353,0.455015,0.88,0.001024,0.0,0.0,0.11,0.112,6.0015,1.0,0.872995,0.866957,1e-06,62.984855,0.5,0.244415,0.455015,,,,,,-0.73585,0.270006,0.263499,0.0008564,0.00094542,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s0_acv0.20
32,sparsek,0.05,20.0,1024,0,detail32_spokes_0,RQL,7.401,0.05324,,0.76415,0.03227,0.455015,1.0,0.001024,0.0,0.0,0.14,0.135,7.4152,3.938324,1.0672,0.866957,1e-06,62.984855,0.5,0.244415,0.455015,,,,,,3.7623,0.379397,0.370254,0.00097275,0.00098373,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s0_acv0.20
32,sparsek,0.05,20.0,1024,0,detail32_maze_0,RQL,7.4339,0.00553,,0.87057,-0.02038,0.455015,0.94,0.001024,0.0,0.0,0.12,0.112,7.4331,5.549343,1.149111,0.866957,1e-06,62.984855,0.5,0.244415,0.455015,,,,,,0.21665,0.456374,0.445376,0.00091457,0.00101226,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s0_acv0.20
32,sparsek,0.05,20.0,1024,0,detail32_contour_0,RQL,8.9111,0.2205,,0.69475,0.02486,0.455015,0.98,0.001024,0.0,0.0,0.17,0.164,8.9203,1.845374,0.960785,0.866957,1e-06,62.984855,0.5,0.244415,0.455015,,,,,,3.40143,0.280268,0.273513,0.00095654,0.00098579,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s0_acv0.20
32,sparsek,0.05,20.0,1024,0,detail32_microtexture_0,RQL,14.2906,0.02928,,0.57642,0.03498,0.455015,0.99,0.001024,0.0,0.0,0.14,0.134,14.2808,2.577078,0.997988,0.866957,1e-06,62.984855,0.5,0.244415,0.455015,,,,,,0.78299,0.173325,0.169148,0.00096226,0.00097936,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s0_acv0.20
32,sparsek,0.05,20.0,1024,1,detail32_glyph_0,RQL,8.2367,0.00777,,0.82439,0.07839,0.455015,1.03,0.001024,0.0,0.0,0.13,0.129,8.2246,4.197721,1.080392,0.866957,1e-06,62.985821,0.5,0.244415,0.455015,,,,,,0.72587,0.367072,0.358225,0.00100231,0.00103376,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s1_acv0.20
32,sparsek,0.05,20.0,1024,1,detail32_chirp_0,RQL,6.1804,0.00686,,0.72242,-0.10621,0.455015,0.86,0.001024,0.0,0.0,0.19,0.195,6.1239,1.0,0.825683,0.866957,1e-06,62.985821,0.5,0.244415,0.455015,,,,,,-0.57177,0.259268,0.25302,0.00083733,0.00089697,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s1_acv0.20
32,sparsek,0.05,20.0,1024,1,detail32_spokes_0,RQL,7.1209,0.01993,,0.78951,0.04959,0.455015,1.01,0.001024,0.0,0.0,0.2,0.195,7.1316,4.852382,1.113678,0.866957,1e-06,62.985821,0.5,0.244415,0.455015,,,,,,2.48832,0.365809,0.356993,0.00098228,0.00104459,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s1_acv0.20
32,sparsek,0.05,20.0,1024,1,detail32_maze_0,RQL,7.45,0.00918,,0.86887,0.00042,0.455015,0.96,0.001024,0.0,0.0,0.17,0.175,7.45,2.693234,1.003896,0.866957,1e-06,62.985821,0.5,0.244415,0.455015,,,,,,0.26724,0.449701,0.438863,0.00093365,0.00101032,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s1_acv0.20
32,sparsek,0.05,20.0,1024,1,detail32_contour_0,RQL,8.9583,0.21117,,0.69185,-0.00363,0.455015,0.96,0.001024,0.0,0.0,0.16,0.163,8.9566,1.0,0.91456,0.866957,1e-06,62.985821,0.5,0.244415,0.455015,,,,,,2.38725,0.265849,0.259442,0.00093269,0.00099536,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s1_acv0.20
32,sparsek,0.05,20.0,1024,1,detail32_microtexture_0,RQL,14.349,0.0296,,0.57192,0.0007,0.455015,0.95,0.001024,0.0,0.0,0.12,0.119,14.349,1.0,0.877807,0.866957,1e-06,62.985821,0.5,0.244415,0.455015,,,,,,0.93861,0.173715,0.169528,0.00093174,0.00099095,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s1_acv0.20
32,sparsek,0.05,20.0,1024,2,detail32_glyph_0,RQL,8.2221,0.0059,,0.82463,0.0155,0.455015,0.97,0.001024,0.0,0.0,0.16,0.162,8.222,2.859692,1.012359,0.866957,1e-06,62.985725,0.5,0.244415,0.455015,,,,,,1.22206,0.372419,0.363444,0.00094414,0.00098235,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s2_acv0.20
32,sparsek,0.05,20.0,1024,2,detail32_chirp_0,RQL,6.1248,0.00548,,0.72319,-0.04341,0.455015,0.91,0.001024,0.0,0.0,0.17,0.167,6.1146,1.066271,0.921172,0.866957,1e-06,62.985725,0.5,0.244415,0.455015,,,,,,-1.82854,0.252523,0.246438,0.00089264,0.00095731,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s2_acv0.20
32,sparsek,0.05,20.0,1024,2,detail32_spokes_0,RQL,7.15,0.02627,,0.78771,0.00422,0.455015,0.97,0.001024,0.0,0.0,0.14,0.142,7.1514,1.794971,0.958223,0.866957,1e-06,62.985725,0.5,0.244415,0.455015,,,,,,2.20803,0.373301,0.364305,0.00094318,0.00097248,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s2_acv0.20
32,sparsek,0.05,20.0,1024,2,detail32_maze_0,RQL,7.4384,0.00442,,0.87081,-0.06827,0.455015,0.89,0.001024,0.0,0.0,0.13,0.13,7.4306,2.658949,1.002152,0.866957,1e-06,62.985725,0.5,0.244415,0.455015,,,,,,0.24049,0.443381,0.432696,0.00087166,0.00091369,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s2_acv0.20
32,sparsek,0.05,20.0,1024,2,detail32_contour_0,RQL,9.0708,0.16476,,0.68198,0.03428,0.455015,0.99,0.001024,0.0,0.0,0.15,0.149,9.0814,2.801448,1.009398,0.866957,1e-06,62.985725,0.5,0.244415,0.455015,,,,,,3.0864,0.271067,0.264535,0.00096798,0.00099054,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s2_acv0.20
32,sparsek,0.05,20.0,1024,2,detail32_microtexture_0,RQL,14.275,0.02781,,0.57684,-0.00822,0.455015,0.95,0.001024,0.0,0.0,0.17,0.164,14.2746,1.0,0.848223,0.866957,1e-06,62.985725,0.5,0.244415,0.455015,,,,,,0.78898,0.176412,0.172161,0.00092506,0.00101191,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu20_s2_acv0.20
32,sparsek,0.05,200.0,1024,0,detail32_glyph_0,RQL,8.9453,0.61629,,0.77703,0.0416,1.436553,9.9,0.010239999999999999,0.0,0.0,0.53,0.524,8.7385,3.220327,24.944986,8.641496,9e-06,62.984103,0.5,0.771656,1.436553,,,,,,0.52226,0.360175,1.111524,0.00966835,0.01011534,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s0_acv0.20
32,sparsek,0.05,200.0,1024,0,detail32_chirp_0,RQL,3.6761,0.39922,,0.97107,0.01764,1.436553,9.68,0.010239999999999999,0.0,0.0,0.89,0.886,3.5546,1.876496,18.141594,8.641496,9e-06,62.984103,0.5,0.771656,1.436553,,,,,,1.09897,0.270006,0.833257,0.00945663,0.01014489,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s0_acv0.20
32,sparsek,0.05,200.0,1024,0,detail32_spokes_0,RQL,7.9869,0.16608,,0.71534,0.00602,1.436553,9.69,0.010239999999999999,0.0,0.0,0.16,0.162,7.9885,3.552526,26.626804,8.641496,9e-06,62.984103,0.5,0.771656,1.436553,,,,,,4.41278,0.379397,1.170845,0.00946331,0.0099853,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s0_acv0.20
32,sparsek,0.05,200.0,1024,0,detail32_maze_0,RQL,9.976,0.63393,,0.64802,-0.01183,1.436553,9.3,0.010239999999999999,0.0,0.0,1.1,1.1,9.9973,3.551375,26.620973,8.641496,9e-06,62.984103,0.5,0.771656,1.436553,,,,,,0.92613,0.456374,1.408401,0.00908661,0.00938189,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s0_acv0.20
32,sparsek,0.05,200.0,1024,0,detail32_contour_0,RQL,7.1447,0.36867,,0.88495,0.04539,1.436553,9.68,0.010239999999999999,0.0,0.0,1.14,1.138,6.8185,1.816995,17.840362,8.641496,9e-06,62.984103,0.5,0.771656,1.436553,,,,,,0.7394,0.280268,0.864925,0.00945377,0.0099766,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s0_acv0.20
32,sparsek,0.05,200.0,1024,0,detail32_microtexture_0,RQL,14.5136,0.0591,,0.56192,-0.03009,1.436553,9.27,0.010239999999999999,0.0,0.0,0.17,0.167,14.5022,1.027011,13.840927,8.641496,9e-06,62.984103,0.5,0.771656,1.436553,,,,,,1.04969,0.173325,0.534893,0.00905514,0.00967237,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s0_acv0.20
32,sparsek,0.05,200.0,1024,1,detail32_glyph_0,RQL,8.5062,0.05223,,0.79823,-0.00815,1.436553,9.53,0.010239999999999999,0.0,0.0,0.17,0.171,8.5046,2.5312,21.456266,8.641496,9e-06,62.984664,0.5,0.771656,1.436553,,,,,,1.47068,0.367072,1.132807,0.00931072,0.00978305,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s1_acv0.20
32,sparsek,0.05,200.0,1024,1,detail32_chirp_0,RQL,3.2552,0.35161,,0.96696,-0.05106,1.436553,9.06,0.010239999999999999,0.0,0.0,0.65,0.647,3.5915,1.354491,15.498912,8.641496,9e-06,62.984664,0.5,0.771656,1.436553,,,,,,-0.0625,0.259268,0.800118,0.00884724,0.00943743,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s1_acv0.20
32,sparsek,0.05,200.0,1024,1,detail32_spokes_0,RQL,7.1223,0.49137,,0.79486,0.01041,1.436553,9.62,0.010239999999999999,0.0,0.0,0.98,0.976,7.0729,3.188497,24.783981,8.641496,9e-06,62.984664,0.5,0.771656,1.436553,,,,,,0.60529,0.365809,1.12891,0.00939274,0.0097861,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s1_acv0.20
32,sparsek,0.05,200.0,1024,1,detail32_maze_0,RQL,9.0546,0.59134,,0.70845,-0.05373,1.436553,9.04,0.010239999999999999,0.0,0.0,1.16,1.158,9.2229,3.572354,26.727347,8.641496,9e-06,62.984664,0.5,0.771656,1.436553,,,,,,0.88917,0.449701,1.387806,0.00882339,0.0094078,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s1_acv0.20
32,sparsek,0.05,200.0,1024,1,detail32_contour_0,RQL,10.3721,0.41331,,0.58592,0.03571,1.436553,9.95,0.010239999999999999,0.0,0.0,0.82,0.819,10.4001,1.88212,18.170155,8.641496,9e-06,62.984664,0.5,0.771656,1.436553,,,,,,4.24758,0.265849,0.820428,0.00971603,0.01015957,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s1_acv0.20
32,sparsek,0.05,200.0,1024,1,detail32_microtexture_0,RQL,14.4503,0.04746,,0.56619,-0.0329,1.436553,9.24,0.010239999999999999,0.0,0.0,0.16,0.159,14.4364,1.020695,13.808995,8.641496,9e-06,62.984664,0.5,0.771656,1.436553,,,,,,0.79174,0.173715,0.536096,0.00902176,0.00955726,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s1_acv0.20
32,sparsek,0.05,200.0,1024,2,detail32_glyph_0,RQL,9.4713,0.63122,,0.70078,-0.03615,1.436553,9.2,0.010239999999999999,0.0,0.0,1.03,1.026,9.6355,2.318243,20.378251,8.641496,9e-06,62.985332,0.5,0.771656,1.436553,,,,,,0.62801,0.372419,1.14931,0.0089798,0.00949837,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s2_acv0.20
32,sparsek,0.05,200.0,1024,2,detail32_chirp_0,RQL,6.5131,0.05083,,0.69244,-0.04644,1.436553,9.15,0.010239999999999999,0.0,0.0,0.16,0.163,6.492,1.701929,17.257987,8.641496,9e-06,62.985332,0.5,0.771656,1.436553,,,,,,-0.02254,0.252523,0.779304,0.00893688,0.00961747,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s2_acv0.20
32,sparsek,0.05,200.0,1024,2,detail32_spokes_0,RQL,7.8633,0.12488,,0.72764,-0.04278,1.436553,9.25,0.010239999999999999,0.0,0.0,0.17,0.169,7.8404,2.747734,22.552669,8.641496,9e-06,62.985332,0.5,0.771656,1.436553,,,,,,3.87441,0.373301,1.152032,0.0090313,0.00958184,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s2_acv0.20
32,sparsek,0.05,200.0,1024,2,detail32_maze_0,RQL,9.4407,0.6081,,0.679,-0.07492,1.436553,8.84,0.010239999999999999,0.0,0.0,1.25,1.244,9.5917,3.082418,24.247099,8.641496,9e-06,62.985332,0.5,0.771656,1.436553,,,,,,0.76005,0.443381,1.368304,0.00863457,0.00910127,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s2_acv0.20
32,sparsek,0.05,200.0,1024,2,detail32_contour_0,RQL,10.128,0.34817,,0.60299,0.04502,1.436553,10.01,0.010239999999999999,0.0,0.0,0.2,0.196,10.1506,2.006638,18.80066,8.641496,9e-06,62.985332,0.5,0.771656,1.436553,,,,,,3.7456,0.271067,0.836532,0.00977516,0.01034571,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s2_acv0.20
32,sparsek,0.05,200.0,1024,2,detail32_microtexture_0,RQL,8.2389,0.26449,,1.1448,-0.00993,1.436553,9.43,0.010239999999999999,0.0,0.0,1.18,1.171,8.3211,1.33345,15.392461,8.641496,9e-06,62.985332,0.5,0.771656,1.436553,,,,,,0.37885,0.176412,0.54442,0.00921249,0.00957974,16|0.015625,16,normalized,0.2,scattering,scattering_k16_normalized_r0.05_nu200_s2_acv0.20
