side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy,k,flux_mode,alpha_cv,study2_mode,cell_id
32,sparsek,0.05,5.0,1024,0,detail32_glyph_0,RQL,8.1909,0.00516,,0.82762,0.0093,0.040435,0.24,0.000256,0.0,0.0,1.18,1.044,8.1906,57.522061,0.222022,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.4847,0.046122,0.022505,0.0002346,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_glyph_1,RQL,10.2778,0.24816,,0.87006,0.08288,0.040435,0.26,0.000256,0.0,0.0,0.14,0.14,10.2701,22.628638,0.220237,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,1.79481,0.057987,0.028295,0.00025082,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_glyph_2,RQL,8.5863,0.00934,,0.83825,0.02662,0.040435,0.24,0.000256,0.0,0.0,0.15,0.152,8.5852,64.0,0.235555,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.4021,0.047084,0.022975,0.00023842,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_glyph_3,RQL,10.2039,0.28236,,0.87755,0.06111,0.040435,0.25,0.000256,0.0,0.0,0.17,0.173,10.1956,64.0,0.22822,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-1.94202,0.053233,0.025975,0.00024605,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_chirp_0,RQL,6.0368,0.00313,,0.73112,0.06536,0.040435,0.25,0.000256,0.0,0.0,0.17,0.167,6.0198,64.0,0.231668,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.65379,0.030633,0.014947,0.000247,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_chirp_1,RQL,6.2964,0.00425,,0.61555,0.04394,0.040435,0.25,0.000256,0.0,0.0,0.14,0.139,6.2831,64.0,0.226375,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.95447,0.021847,0.01066,0.00024223,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_chirp_2,RQL,6.0618,0.0041,,0.73815,0.0395,0.040435,0.25,0.000256,0.0,0.0,0.19,0.19,6.0563,64.0,0.222721,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.39969,0.033543,0.016367,0.00024128,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_chirp_3,RQL,6.8539,0.00441,,0.84214,-0.02071,0.040435,0.23,0.000256,0.0,0.0,0.2,0.193,6.8531,55.246403,0.221906,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.04386,0.050478,0.024631,0.00022793,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_spokes_0,RQL,6.7353,0.00441,,0.82634,0.00933,0.040435,0.24,0.000256,0.0,0.0,0.14,0.138,6.7355,64.0,0.22942,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,1.3608,0.044894,0.021906,0.0002346,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_spokes_1,RQL,6.935,0.00321,,0.84899,-0.05078,0.040435,0.23,0.000256,0.0,0.0,0.15,0.148,6.9311,1.0,0.204415,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-1.18889,0.049822,0.02431,0.00022125,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_spokes_2,RQL,7.0333,0.00419,,0.84806,0.03957,0.040435,0.25,0.000256,0.0,0.0,0.13,0.132,7.032,1.0,0.214051,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,1.11283,0.051095,0.024932,0.00024128,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_spokes_3,RQL,6.6799,0.00335,,0.83187,-0.03808,0.040435,0.23,0.000256,0.0,0.0,0.23,0.231,6.6776,4.248323,0.219297,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.48546,0.048102,0.023472,0.00022411,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_maze_0,RQL,7.4095,0.00467,,0.87398,0.08729,0.040435,0.26,0.000256,0.0,0.0,0.12,0.122,7.399,11.483749,0.219667,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.12023,0.055961,0.027306,0.00025177,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_maze_1,RQL,6.9076,0.00404,,0.84635,0.07426,0.040435,0.25,0.000256,0.0,0.0,0.13,0.129,6.8981,64.0,0.241278,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.06582,0.049474,0.024141,0.00024891,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_maze_2,RQL,9.1534,0.00662,,0.92769,0.13077,0.040435,0.27,0.000256,0.0,0.0,0.15,0.149,9.1413,64.0,0.234504,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.21829,0.077792,0.037959,0.00026131,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_maze_3,RQL,9.8211,0.00709,,0.93922,-0.04643,0.040435,0.23,0.000256,0.0,0.0,0.23,0.232,9.8198,1.0,0.184288,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.05537,0.094845,0.046279,0.00022221,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_contour_0,RQL,8.1397,0.13886,,0.75962,-0.02188,0.040435,0.23,0.000256,0.0,0.0,0.22,0.222,8.1449,1.0,0.218395,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.94134,0.035977,0.017555,0.00022793,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_contour_1,RQL,8.6928,0.10251,,0.76289,0.06119,0.040435,0.25,0.000256,0.0,0.0,0.17,0.166,8.6827,64.0,0.239125,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.61313,0.03908,0.019069,0.00024605,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_contour_2,RQL,7.6938,0.04356,,0.66635,0.05237,0.040435,0.25,0.000256,0.0,0.0,0.17,0.167,7.6837,64.0,0.224536,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,1.07257,0.028833,0.014069,0.00024414,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_contour_3,RQL,7.2037,0.02165,,0.7763,-0.06366,0.040435,0.22,0.000256,0.0,0.0,0.17,0.165,7.1912,1.0,0.205513,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.56961,0.039697,0.01937,0.00021839,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_microtexture_0,RQL,14.2221,0.02647,,0.58527,-0.09361,0.040435,0.22,0.000256,0.0,0.0,0.21,0.208,14.1486,1.0,0.19476,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.39791,0.022072,0.01077,0.00021172,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_microtexture_1,RQL,12.5941,0.01666,,0.53505,-0.06369,0.040435,0.22,0.000256,0.0,0.0,0.25,0.243,12.5501,1.0,0.194739,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-1.11545,0.02005,0.009783,0.00021839,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_microtexture_2,RQL,14.699,0.03184,,0.59283,0.04368,0.040435,0.25,0.000256,0.0,0.0,0.18,0.175,14.6838,1.0,0.202991,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,0.37364,0.024168,0.011793,0.00024223,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,0,detail32_microtexture_3,RQL,15.0595,0.03766,,0.59628,0.00498,0.040435,0.24,0.000256,0.0,0.0,0.21,0.206,15.0592,7.457584,0.219461,0.219079,0.0,0.999757,0.5,0.02172,0.040435,,,,,,-0.10616,0.021727,0.010602,0.00023365,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s0
32,sparsek,0.05,5.0,1024,1,detail32_glyph_0,RQL,8.197,0.00524,,0.82808,0.07419,0.040435,0.25,0.000256,0.0,0.0,0.21,0.21,8.1857,64.0,0.243427,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.1563,0.042659,0.020815,0.00024891,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_glyph_1,RQL,10.2503,0.24522,,0.87272,-0.07219,0.040435,0.22,0.000256,0.0,0.0,0.19,0.191,10.2436,1.0,0.20686,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.72673,0.052166,0.025454,0.00021648,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_glyph_2,RQL,8.5768,0.00916,,0.84369,0.16138,0.040435,0.27,0.000256,0.0,0.0,0.14,0.14,8.529,64.0,0.241331,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.44791,0.045982,0.022437,0.00026798,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_glyph_3,RQL,10.1926,0.28929,,0.87764,-0.03108,0.040435,0.23,0.000256,0.0,0.0,0.16,0.163,10.1948,1.0,0.207528,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.07362,0.050794,0.024785,0.00022602,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_chirp_0,RQL,6.0441,0.00362,,0.72923,-0.02078,0.040435,0.23,0.000256,0.0,0.0,0.18,0.174,6.0423,1.0,0.216496,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.94598,0.033252,0.016225,0.00022793,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_chirp_1,RQL,6.2586,0.0037,,0.61988,0.06989,0.040435,0.25,0.000256,0.0,0.0,0.19,0.189,6.2223,64.0,0.247132,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.07047,0.025116,0.012255,0.00024796,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_chirp_2,RQL,6.0539,0.0038,,0.74013,-0.07642,0.040435,0.22,0.000256,0.0,0.0,0.21,0.211,6.033,1.0,0.217822,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.34039,0.034617,0.016891,0.00021553,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_chirp_3,RQL,6.8608,0.00445,,0.84167,-0.0379,0.040435,0.23,0.000256,0.0,0.0,0.19,0.19,6.858,1.0,0.206188,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.67799,0.048243,0.02354,0.00022411,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_spokes_0,RQL,6.6772,0.0032,,0.83191,-0.00789,0.040435,0.24,0.000256,0.0,0.0,0.18,0.179,6.6772,1.0,0.208382,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.66601,0.046933,0.022901,0.00023079,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_spokes_1,RQL,6.9516,0.00382,,0.84721,0.03961,0.040435,0.25,0.000256,0.0,0.0,0.16,0.157,6.9493,64.0,0.232492,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.75363,0.049593,0.024199,0.00024128,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_spokes_2,RQL,6.9945,0.00368,,0.85243,-0.06791,0.040435,0.22,0.000256,0.0,0.0,0.18,0.182,6.9873,1.0,0.193309,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.30788,0.050203,0.024497,0.00021744,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_spokes_3,RQL,6.6849,0.00369,,0.83188,-0.06369,0.040435,0.22,0.000256,0.0,0.0,0.26,0.255,6.6775,1.0,0.210639,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.7516,0.046692,0.022783,0.00021839,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_maze_0,RQL,7.4095,0.00439,,0.8769,0.17014,0.040435,0.28,0.000256,0.0,0.0,0.16,0.163,7.3701,64.0,0.251935,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.04198,0.058997,0.028788,0.00026989,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_maze_1,RQL,6.9095,0.00394,,0.84527,-0.01207,0.040435,0.24,0.000256,0.0,0.0,0.19,0.19,6.9092,64.0,0.245836,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.27013,0.045239,0.022074,0.00022984,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_maze_2,RQL,9.1529,0.00658,,0.92646,0.0137,0.040435,0.24,0.000256,0.0,0.0,0.17,0.166,9.1528,64.0,0.229886,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.07687,0.077847,0.037985,0.00023556,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_maze_3,RQL,9.8223,0.00715,,0.93896,0.01368,0.040435,0.24,0.000256,0.0,0.0,0.17,0.174,9.8222,39.141422,0.221082,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.02135,0.096388,0.047032,0.00023556,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_contour_0,RQL,8.4137,0.17232,,0.74107,-0.11904,0.040435,0.21,0.000256,0.0,0.0,0.21,0.205,8.3597,1.0,0.191267,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,2.25125,0.033714,0.016451,0.00020599,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_contour_1,RQL,8.6534,0.10026,,0.7656,-0.02498,0.040435,0.23,0.000256,0.0,0.0,0.19,0.189,8.6518,1.0,0.196862,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.66989,0.034276,0.016725,0.00022697,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_contour_2,RQL,7.6,0.03885,,0.6737,-0.04651,0.040435,0.23,0.000256,0.0,0.0,0.19,0.188,7.5885,1.0,0.19708,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.127,0.025902,0.012639,0.00022221,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_contour_3,RQL,7.1972,0.02184,,0.77656,0.05691,0.040435,0.25,0.000256,0.0,0.0,0.13,0.131,7.1883,1.0,0.212941,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.33666,0.036442,0.017782,0.00024509,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_microtexture_0,RQL,14.2118,0.02639,,0.59008,-0.12759,0.040435,0.21,0.000256,0.0,0.0,0.18,0.185,14.0774,1.0,0.203492,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.47112,0.023001,0.011223,0.00020409,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_microtexture_1,RQL,12.5927,0.01655,,0.53827,-0.09358,0.040435,0.22,0.000256,0.0,0.0,0.18,0.175,12.4981,1.0,0.20197,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-1.65869,0.020074,0.009795,0.00021172,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_microtexture_2,RQL,14.6924,0.03139,,0.59228,-0.00791,0.040435,0.24,0.000256,0.0,0.0,0.16,0.162,14.6918,1.0,0.209517,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,0.23986,0.023353,0.011395,0.00023079,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,1,detail32_microtexture_3,RQL,15.0656,0.03791,,0.60289,-0.11486,0.040435,0.21,0.000256,0.0,0.0,0.18,0.178,14.9635,1.0,0.196157,0.219079,0.0,0.999765,0.5,0.02172,0.040435,,,,,,-0.12548,0.023616,0.011523,0.00020695,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s1
32,sparsek,0.05,5.0,1024,2,detail32_glyph_0,RQL,8.1985,0.00535,,0.82703,-0.02929,0.040435,0.23,0.000256,0.0,0.0,0.22,0.215,8.1968,1.0,0.187783,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.04864,0.049269,0.024041,0.00022602,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_glyph_1,RQL,10.2147,0.2417,,0.87659,0.06983,0.040435,0.25,0.000256,0.0,0.0,0.18,0.175,10.2051,64.0,0.242281,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-1.97401,0.057349,0.027983,0.00024796,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_glyph_2,RQL,8.5765,0.00921,,0.84033,0.08281,0.040435,0.26,0.000256,0.0,0.0,0.17,0.17,8.5636,64.0,0.22942,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.03437,0.052316,0.025528,0.00025082,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_glyph_3,RQL,10.2632,0.28884,,0.8708,0.02225,0.040435,0.24,0.000256,0.0,0.0,0.17,0.168,10.2627,1.0,0.213413,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,0.2244,0.057191,0.027906,0.00023746,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_chirp_0,RQL,6.0524,0.00376,,0.73735,-0.16586,0.040435,0.2,0.000256,0.0,0.0,0.18,0.183,5.9462,1.0,0.185231,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-3.54268,0.033806,0.016496,0.0001955,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_chirp_1,RQL,6.3044,0.00443,,0.61613,0.06554,0.040435,0.25,0.000256,0.0,0.0,0.17,0.167,6.2749,47.018827,0.221485,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.87961,0.025,0.012199,0.000247,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_chirp_2,RQL,6.0582,0.00379,,0.73799,-0.00349,0.040435,0.24,0.000256,0.0,0.0,0.18,0.174,6.0581,1.0,0.199737,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,0.60009,0.035099,0.017127,0.00023174,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_chirp_3,RQL,6.8565,0.00443,,0.84284,-0.07645,0.040435,0.22,0.000256,0.0,0.0,0.21,0.21,6.846,1.0,0.193372,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,0.64925,0.048571,0.0237,0.00021553,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_spokes_0,RQL,6.6888,0.00335,,0.83142,-0.05939,0.040435,0.22,0.000256,0.0,0.0,0.18,0.182,6.6823,1.0,0.211078,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.43249,0.046347,0.022615,0.00021935,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_spokes_1,RQL,6.9645,0.0042,,0.84763,0.11334,0.040435,0.26,0.000256,0.0,0.0,0.16,0.159,6.945,64.0,0.234686,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,1.34041,0.050345,0.024566,0.00025749,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_spokes_2,RQL,7.0004,0.00391,,0.85135,0.03522,0.040435,0.25,0.000256,0.0,0.0,0.16,0.158,6.9983,64.0,0.226975,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,0.0509,0.051581,0.025169,0.00024033,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_spokes_3,RQL,6.7001,0.00378,,0.8299,-0.02929,0.040435,0.23,0.000256,0.0,0.0,0.18,0.177,6.6982,1.0,0.212126,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,0.86475,0.046221,0.022554,0.00022602,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_maze_0,RQL,7.4081,0.00442,,0.87604,-0.14895,0.040435,0.2,0.000256,0.0,0.0,0.14,0.142,7.3786,1.0,0.185524,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.06861,0.0551,0.026886,0.00019932,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_maze_1,RQL,6.9063,0.00412,,0.84612,0.05681,0.040435,0.25,0.000256,0.0,0.0,0.16,0.161,6.9006,64.0,0.234946,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.15058,0.052833,0.02578,0.00024509,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_maze_2,RQL,9.1509,0.00657,,0.92725,-0.0893,0.040435,0.22,0.000256,0.0,0.0,0.19,0.187,9.1454,1.0,0.208737,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.13258,0.087671,0.042779,0.00021267,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_maze_3,RQL,9.8216,0.00702,,0.94025,0.1395,0.040435,0.27,0.000256,0.0,0.0,0.17,0.169,9.8103,64.0,0.256825,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,0.0276,0.091258,0.044529,0.00026321,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_contour_0,RQL,8.3611,0.16917,,0.74208,0.05691,0.040435,0.25,0.000256,0.0,0.0,0.15,0.151,8.3478,64.0,0.23128,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-1.64838,0.036145,0.017637,0.00024509,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_contour_1,RQL,8.6582,0.10052,,0.77513,0.19199,0.040435,0.28,0.000256,0.0,0.0,0.17,0.166,8.5443,64.0,0.236719,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.07745,0.036857,0.017985,0.00027466,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_contour_2,RQL,7.6383,0.04134,,0.67106,-0.05079,0.040435,0.23,0.000256,0.0,0.0,0.2,0.2,7.6226,1.0,0.210827,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,2.0161,0.029854,0.014567,0.00022125,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
32,sparsek,0.05,5.0,1024,2,detail32_contour_3,RQL,7.1781,0.02062,,0.77751,0.00936,0.040435,0.24,0.000256,0.0,0.0,0.19,0.188,7.1777,64.0,0.223052,0.219079,0.0,0.999761,0.5,0.02172,0.040435,,,,,,-0.25295,0.040207,0.019619,0.0002346,0.00024414,512|0.5,512,normalized,0.0,controls,controls_k512_normalized_r0.05_nu5_s2
