cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy
M1_LBLOB16_00_c0001,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,5.0,1024,0,m1_chirp_0,RQL,1.5566,0.09122,,1.16976,0.01392,0.684047,1.89,0.000256,0.0,0.0,1.06,1.012,1.4656,1.076004,0.929257,0.82747,0.0,61.036234,0.5,0.367442,0.684047,,,,,,,0.273502,0.374509,0.00184917,0.00290941,
M1_LBLOB16_00_c0002,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,10.0,1024,0,m1_chirp_0,RQL,2.6435,0.15339,,1.04877,0.03522,0.939193,3.79,0.000512,0.0,0.0,0.81,0.81,2.414,1.0,1.87727,1.559875,0.0,61.012539,0.5,0.504495,0.939193,,,,,,,0.273502,0.529635,0.00370407,0.00581883,
M1_LBLOB16_00_c0003,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,20.0,1024,0,m1_chirp_0,RQL,2.416,0.17169,,1.0285,-0.02533,1.307834,7.35,0.001024,0.0,0.0,0.81,0.812,2.5835,1.17384,4.616346,3.024719,0.0,60.885561,0.5,0.702514,1.307834,,,,,,,0.273502,0.749017,0.00718117,0.01163766,
M1_LBLOB16_00_c0004,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,50.0,1024,0,m1_chirp_0,RQL,2.6841,0.16308,,1.00598,-0.01424,2.048283,18.53,0.0025599999999999998,0.0,0.0,0.82,0.823,2.7758,1.340365,18.555803,7.41925,1e-06,61.03443,0.5,1.100252,2.048283,,,,,,,0.273502,1.184301,0.01809692,0.02909414,
M1_LBLOB16_00_c0005,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,100.0,1024,0,m1_chirp_0,RQL,3.0169,0.15533,,0.95987,-0.02679,2.887419,36.53,0.0051199999999999996,0.0,0.0,0.78,0.782,3.1833,1.348547,59.148431,14.743469,2e-06,60.92444,0.5,1.551001,2.887419,,,,,,,0.273502,1.674854,0.035676,0.05818828,
M1_LBLOB16_00_c0006,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,200.0,1024,0,m1_chirp_0,RQL,2.9137,0.14765,,0.97234,-0.02491,4.076842,73.27,0.010239999999999999,0.0,0.0,0.81,0.811,3.0712,1.409607,214.459508,29.391907,4e-06,60.956851,0.5,2.189909,4.076842,,,,,,,0.273502,2.368601,0.07155228,0.11637656,
M1_LBLOB16_00_c0007,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,500.0,1024,0,m1_chirp_0,RQL,3.077,0.15648,,0.95622,-0.02231,6.439797,183.22,0.025599999999999998,0.0,0.0,0.8,0.803,3.2164,1.304135,1139.789436,73.337219,1e-05,60.884262,0.5,3.45919,6.439797,,,,,,,0.273502,3.745087,0.17892933,0.29094139,
M1_LBLOB16_00_c0008,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,1000.0,1024,0,m1_chirp_0,RQL,3.1707,0.16287,,0.9501,-0.01634,9.104298,367.16,0.051199999999999996,0.0,0.0,0.83,0.826,3.2722,1.259165,4272.732425,146.579407,2e-05,61.039973,0.5,4.890449,9.104298,,,,,,,0.273502,5.296353,0.35855865,0.58188278,
M1_LBLOB16_00_c0009,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,2000.0,1024,0,m1_chirp_0,RQL,3.1298,0.15353,,0.95597,-0.01435,12.873335,733.43,0.10239999999999999,0.0,0.0,0.81,0.811,3.2187,1.366789,18167.718961,293.063782,3.9e-05,60.924323,0.5,6.915018,12.873335,,,,,,,0.273502,7.490174,0.71623611,1.16376555,
M1_LBLOB16_00_c0010,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,5.0,1024,1,m1_chirp_0,RQL,2.3992,0.16004,,1.07718,0.03318,0.684047,1.89,0.000256,0.0,0.0,0.8,0.803,2.1818,1.0,0.881888,0.82747,0.0,60.887058,0.5,0.367442,0.684047,,,,,,,0.273502,0.374509,0.00184727,0.00290941,
M1_LBLOB16_00_c0011,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,10.0,1024,1,m1_chirp_0,RQL,2.6265,0.11693,,1.03041,0.00934,0.939193,3.75,0.000512,0.0,0.0,0.83,0.825,2.5674,1.014564,1.917241,1.559875,0.0,61.000562,0.5,0.504495,0.939193,,,,,,,0.273502,0.529635,0.00366211,0.00581883,
M1_LBLOB16_00_c0012,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,20.0,1024,1,m1_chirp_0,RQL,2.5949,0.1362,,1.00807,-0.0254,1.307834,7.35,0.001024,0.0,0.0,0.83,0.826,2.7578,1.31849,4.82262,3.024719,0.0,61.230981,0.5,0.702514,1.307834,,,,,,,0.273502,0.749017,0.00717449,0.01163766,
M1_LBLOB16_00_c0013,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,50.0,1024,1,m1_chirp_0,RQL,3.1777,0.15671,,0.94658,-0.02072,2.048283,18.34,0.0025599999999999998,0.0,0.0,0.8,0.8,3.3045,1.337258,18.502829,7.41925,1e-06,60.885221,0.5,1.100252,2.048283,,,,,,,0.273502,1.184301,0.01791477,0.02909414,
M1_LBLOB16_00_c0014,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,100.0,1024,1,m1_chirp_0,RQL,2.9585,0.15262,,0.96557,-0.02745,2.887419,36.62,0.0051199999999999996,0.0,0.0,0.81,0.806,3.132,1.26428,56.4878,14.743469,2e-06,61.091465,0.5,1.551001,2.887419,,,,,,,0.273502,1.674854,0.03576183,0.05818828,
M1_LBLOB16_00_c0015,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,200.0,1024,1,m1_chirp_0,RQL,2.7365,0.14035,,0.99048,-0.02714,4.076842,73.11,0.010239999999999999,0.0,0.0,0.84,0.84,2.9106,1.334141,204.756919,29.391907,4e-06,61.028335,0.5,2.189909,4.076842,,,,,,,0.273502,2.368601,0.07139301,0.11637656,
M1_LBLOB16_00_c0016,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,500.0,1024,1,m1_chirp_0,RQL,3.1266,0.15333,,0.95027,-0.02331,6.439797,183.33,0.025599999999999998,0.0,0.0,0.84,0.841,3.2707,1.33377,1162.247726,73.337219,1e-05,60.785138,0.5,3.45919,6.439797,,,,,,,0.273502,3.745087,0.17903614,0.29094139,
M1_LBLOB16_00_c0017,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,1000.0,1024,1,m1_chirp_0,RQL,3.0628,0.15283,,0.9594,-0.02004,9.104298,366.44,0.051199999999999996,0.0,0.0,0.82,0.822,3.1876,1.367721,4635.928692,146.579407,2e-05,61.141702,0.5,4.890449,9.104298,,,,,,,0.273502,5.296353,0.3578558,0.58188278,
M1_LBLOB16_00_c0018,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,2000.0,1024,1,m1_chirp_0,RQL,3.2344,0.15978,,0.94354,-0.01593,12.873335,732.73,0.10239999999999999,0.0,0.0,0.82,0.815,3.3324,1.280215,17039.688143,293.063782,3.9e-05,60.939497,0.5,6.915018,12.873335,,,,,,,0.273502,7.490174,0.71555996,1.16376555,
M1_LBLOB16_00_c0019,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,5.0,1024,2,m1_chirp_0,RQL,2.111,0.1083,,1.06703,-0.0239,0.684047,1.84,0.000256,0.0,0.0,0.84,0.835,2.264,1.837657,1.001042,0.82747,0.0,60.943323,0.5,0.367442,0.684047,,,,,,,0.273502,0.374509,0.00179863,0.00290941,
M1_LBLOB16_00_c0020,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,10.0,1024,2,m1_chirp_0,RQL,2.4965,0.11535,,1.02249,-0.02186,0.939193,3.69,0.000512,0.0,0.0,0.87,0.873,2.6344,1.386978,2.046682,1.559875,0.0,60.783781,0.5,0.504495,0.939193,,,,,,,0.273502,0.529635,0.00360012,0.00581883,
M1_LBLOB16_00_c0021,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,20.0,1024,2,m1_chirp_0,RQL,2.3637,0.12677,,1.04624,-0.01076,1.307834,7.42,0.001024,0.0,0.0,0.83,0.83,2.435,1.08748,4.498046,3.024719,0.0,60.835922,0.5,0.702514,1.307834,,,,,,,0.273502,0.749017,0.00724983,0.01163766,
M1_LBLOB16_00_c0022,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,50.0,1024,2,m1_chirp_0,RQL,3.1322,0.17063,,0.95222,-0.01954,2.048283,18.34,0.0025599999999999998,0.0,0.0,0.96,0.963,3.2529,1.377518,18.849512,7.41925,1e-06,60.954546,0.5,1.100252,2.048283,,,,,,,0.273502,1.184301,0.01790619,0.02909414,
M1_LBLOB16_00_c0023,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,100.0,1024,2,m1_chirp_0,RQL,3.1854,0.18169,,0.94519,-0.0211,2.887419,36.72,0.0051199999999999996,0.0,0.0,0.83,0.83,3.3172,1.292483,57.431903,14.743469,2e-06,61.109929,0.5,1.551001,2.887419,,,,,,,0.273502,1.674854,0.03585911,0.05818828,
M1_LBLOB16_00_c0024,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,200.0,1024,2,m1_chirp_0,RQL,2.9786,0.15021,,0.96959,-0.01858,4.076842,73.59,0.010239999999999999,0.0,0.0,0.85,0.848,3.0958,1.301177,200.254801,29.391907,4e-06,60.967958,0.5,2.189909,4.076842,,,,,,,0.273502,2.368601,0.07186413,0.11637656,
M1_LBLOB16_00_c0025,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,500.0,1024,2,m1_chirp_0,RQL,2.9691,0.14978,,0.96886,-0.02113,6.439797,183.24,0.025599999999999998,0.0,0.0,0.8,0.801,3.1024,1.267296,1108.894463,73.337219,1e-05,60.839029,0.5,3.45919,6.439797,,,,,,,0.273502,3.745087,0.1789484,0.29094139,
M1_LBLOB16_00_c0026,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,1000.0,1024,2,m1_chirp_0,RQL,3.1949,0.1627,,0.94743,-0.01643,9.104298,366.86,0.051199999999999996,0.0,0.0,0.82,0.816,3.2966,1.333299,4509.226858,146.579407,2e-05,60.950079,0.5,4.890449,9.104298,,,,,,,0.273502,5.296353,0.35826588,0.58188278,
M1_LBLOB16_00_c0027,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,2000.0,1024,2,m1_chirp_0,RQL,3.2671,0.16754,,0.93949,-0.0167,12.873335,733.21,0.10239999999999999,0.0,0.0,0.82,0.819,3.3697,1.278517,17038.381645,293.063782,3.9e-05,61.015683,0.5,6.915018,12.873335,,,,,,,0.273502,7.490174,0.71602249,1.16376555,
M1_LBLOB16_00_c0028,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,5.0,1024,3,m1_chirp_0,RQL,2.4166,0.11509,,1.07416,0.03309,0.684047,1.89,0.000256,0.0,0.0,0.85,0.851,2.2062,1.809367,0.998092,0.82747,0.0,60.844405,0.5,0.367442,0.684047,,,,,,,0.273502,0.374509,0.00184917,0.00290941,
M1_LBLOB16_00_c0029,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,10.0,1024,3,m1_chirp_0,RQL,2.8741,0.13998,,1.00589,0.01545,0.939193,3.76,0.000512,0.0,0.0,0.79,0.791,2.7766,1.272599,2.007392,1.559875,0.0,60.900157,0.5,0.504495,0.939193,,,,,,,0.273502,0.529635,0.00367355,0.00581883,
M1_LBLOB16_00_c0030,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,20.0,1024,3,m1_chirp_0,RQL,2.8701,0.14826,,0.99274,-0.00334,1.307834,7.44,0.001024,0.0,0.0,0.79,0.79,2.8909,1.497483,5.060993,3.024719,0.0,61.059954,0.5,0.702514,1.307834,,,,,,,0.273502,0.749017,0.00726891,0.01163766,
M1_LBLOB16_00_c0031,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,50.0,1024,3,m1_chirp_0,RQL,3.1944,0.19326,,0.9371,-0.03193,2.048283,18.29,0.0025599999999999998,0.0,0.0,0.8,0.798,3.3918,1.147866,16.935248,7.41925,1e-06,60.899042,0.5,1.100252,2.048283,,,,,,,0.273502,1.184301,0.01785946,0.02909414,
M1_LBLOB16_00_c0032,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,100.0,1024,3,m1_chirp_0,RQL,3.0919,0.15419,,0.95703,-0.01886,2.887419,36.79,0.0051199999999999996,0.0,0.0,0.84,0.841,3.2091,1.302387,57.566013,14.743469,2e-06,60.835717,0.5,1.551001,2.887419,,,,,,,0.273502,1.674854,0.03592873,0.05818828,
M1_LBLOB16_00_c0033,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,200.0,1024,3,m1_chirp_0,RQL,3.1329,0.15654,,0.95266,-0.01863,4.076842,73.46,0.010239999999999999,0.0,0.0,0.8,0.801,3.2489,1.361825,208.661332,29.391907,4e-06,61.118875,0.5,2.189909,4.076842,,,,,,,0.273502,2.368601,0.07173824,0.11637656,
M1_LBLOB16_00_c0034,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,500.0,1024,3,m1_chirp_0,RQL,3.1137,0.1534,,0.95265,-0.02175,6.439797,183.33,0.025599999999999998,0.0,0.0,0.81,0.813,3.2489,1.311583,1147.27085,73.337219,1e-05,60.963196,0.5,3.45919,6.439797,,,,,,,0.273502,3.745087,0.17902946,0.29094139,
M1_LBLOB16_00_c0035,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,1000.0,1024,3,m1_chirp_0,RQL,3.145,0.15219,,0.95104,-0.01921,9.104298,366.72,0.051199999999999996,0.0,0.0,0.85,0.845,3.2636,1.34067,4551.659744,146.579407,2e-05,61.204548,0.5,4.890449,9.104298,,,,,,,0.273502,5.296353,0.35812092,0.58188278,
M1_LBLOB16_00_c0036,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,2000.0,1024,3,m1_chirp_0,RQL,3.2327,0.16127,,0.94389,-0.01568,12.873335,733.02,0.10239999999999999,0.0,0.0,0.83,0.832,3.3291,1.297334,17333.2054,293.063782,3.9e-05,61.189368,0.5,6.915018,12.873335,,,,,,,0.273502,7.490174,0.71584415,1.16376555,
M1_LBLOB16_00_c0037,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,5.0,1024,4,m1_chirp_0,RQL,1.8592,0.09272,,1.14519,0.0323,0.684047,1.9,0.000256,0.0,0.0,0.81,0.813,1.65,1.449303,0.965018,0.82747,0.0,61.23588,0.5,0.367442,0.684047,,,,,,,0.273502,0.374509,0.00185204,0.00290941,
M1_LBLOB16_00_c0038,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,10.0,1024,4,m1_chirp_0,RQL,2.1021,0.10284,,1.09427,0.00873,0.939193,3.73,0.000512,0.0,0.0,0.81,0.805,2.0451,1.226656,1.99222,1.559875,0.0,61.039166,0.5,0.504495,0.939193,,,,,,,0.273502,0.529635,0.00364208,0.00581883,
M1_LBLOB16_00_c0039,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,20.0,1024,4,m1_chirp_0,RQL,2.0996,0.12813,,1.07785,-0.01144,1.307834,7.39,0.001024,0.0,0.0,0.82,0.817,2.1764,1.194386,4.647626,3.024719,0.0,61.01423,0.5,0.702514,1.307834,,,,,,,0.273502,0.749017,0.00721645,0.01163766,
M1_LBLOB16_00_c0040,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,50.0,1024,4,m1_chirp_0,RQL,2.7939,0.14137,,0.98978,-0.01918,2.048283,18.38,0.0025599999999999998,0.0,0.0,0.84,0.838,2.9169,1.415276,19.213496,7.41925,1e-06,61.217611,0.5,1.100252,2.048283,,,,,,,0.273502,1.184301,0.0179491,0.02909414,
M1_LBLOB16_00_c0041,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,100.0,1024,4,m1_chirp_0,RQL,2.9648,0.14768,,0.96712,-0.02461,2.887419,36.69,0.0051199999999999996,0.0,0.0,0.8,0.802,3.1179,1.382922,60.469647,14.743469,2e-06,61.17774,0.5,1.551001,2.887419,,,,,,,0.273502,1.674854,0.03582859,0.05818828,
M1_LBLOB16_00_c0042,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,200.0,1024,4,m1_chirp_0,RQL,3.1841,0.15755,,0.94707,-0.01876,4.076842,73.54,0.010239999999999999,0.0,0.0,0.8,0.798,3.2999,1.307644,200.649964,29.391907,4e-06,60.806731,0.5,2.189909,4.076842,,,,,,,0.273502,2.368601,0.07181835,0.11637656,
M1_LBLOB16_00_c0043,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,500.0,1024,4,m1_chirp_0,RQL,3.1791,0.15537,,0.9478,-0.01841,6.439797,183.49,0.025599999999999998,0.0,0.0,0.82,0.815,3.2933,1.283742,1126.006326,73.337219,1e-05,61.052051,0.5,3.45919,6.439797,,,,,,,0.273502,3.745087,0.17918777,0.29094139,
M1_LBLOB16_00_c0044,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,1000.0,1024,4,m1_chirp_0,RQL,3.1258,0.15657,,0.95289,-0.01943,9.104298,366.61,0.051199999999999996,0.0,0.0,0.82,0.817,3.2467,1.299725,4408.912679,146.579407,2e-05,61.086817,0.5,4.890449,9.104298,,,,,,,0.273502,5.296353,0.35801315,0.58188278,
M1_LBLOB16_00_c0045,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_0,0.6,2000.0,1024,4,m1_chirp_0,RQL,3.1565,0.15736,,0.95201,-0.01585,12.873335,732.86,0.10239999999999999,0.0,0.0,0.81,0.814,3.2548,1.327524,17625.59784,293.063782,3.9e-05,60.8239,0.5,6.915018,12.873335,,,,,,,0.273502,7.490174,0.7156868,1.16376555,
M1_LBLOB16_00_c0046,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,5.0,1024,0,m1_chirp_1,RQL,4.3449,0.12268,,0.94305,-0.03274,0.684047,1.84,0.000256,0.0,0.0,0.79,0.791,4.527,2.867557,1.099397,0.82747,0.0,61.185851,0.5,0.367442,0.684047,,,,,,,0.454211,0.621954,0.00180149,0.00289536,
M1_LBLOB16_00_c0047,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,10.0,1024,0,m1_chirp_1,RQL,4.4245,0.11078,,0.91506,-0.06721,0.939193,3.59,0.000512,0.0,0.0,0.81,0.811,4.7887,3.437286,2.769768,1.559875,0.0,60.958224,0.5,0.504495,0.939193,,,,,,,0.454211,0.879576,0.00350952,0.00579071,
M1_LBLOB16_00_c0048,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,20.0,1024,0,m1_chirp_1,RQL,4.5973,0.15262,,0.89574,-0.06955,1.307834,7.18,0.001024,0.0,0.0,0.83,0.831,4.9741,3.526472,7.823122,3.024719,0.0,61.099599,0.5,0.702514,1.307834,,,,,,,0.454211,1.243908,0.0070076,0.01158142,
M1_LBLOB16_00_c0049,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,50.0,1024,0,m1_chirp_1,RQL,4.6801,0.14112,,0.88066,-0.08374,2.048283,17.75,0.0025599999999999998,0.0,0.0,0.84,0.842,5.1216,3.470412,36.228918,7.41925,1e-06,60.982398,0.5,1.100252,2.048283,,,,,,,0.454211,1.966791,0.01733589,0.02895355,
M1_LBLOB16_00_c0050,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,100.0,1024,0,m1_chirp_1,RQL,4.7082,0.14161,,0.87683,-0.08622,2.887419,35.41,0.0051199999999999996,0.0,0.0,0.95,0.95,5.1595,3.749383,137.789824,14.743469,2e-06,60.720485,0.5,1.551001,2.887419,,,,,,,0.454211,2.781463,0.03458118,0.0579071,
M1_LBLOB16_00_c0051,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,200.0,1024,0,m1_chirp_1,RQL,4.7519,0.14563,,0.8744,-0.08265,4.076842,71.01,0.010239999999999999,0.0,0.0,0.82,0.816,5.1836,3.848903,533.897278,29.391907,4e-06,60.858204,0.5,2.189909,4.076842,,,,,,,0.454211,3.933582,0.06934166,0.11581421,
M1_LBLOB16_00_c0052,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,500.0,1024,0,m1_chirp_1,RQL,4.7741,0.14134,,0.8743,-0.07914,6.439797,177.67,0.025599999999999998,0.0,0.0,0.84,0.843,5.1845,3.75199,3155.033472,73.337219,1e-05,61.152511,0.5,3.45919,6.439797,,,,,,,0.454211,6.21954,0.17350578,0.28953552,
M1_LBLOB16_00_c0053,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,1000.0,1024,0,m1_chirp_1,RQL,4.796,0.14427,,0.87003,-0.08344,9.104298,353.83,0.051199999999999996,0.0,0.0,0.82,0.816,5.227,3.799532,12595.378113,146.579407,2e-05,61.030795,0.5,4.890449,9.104298,,,,,,,0.454211,8.795757,0.345541,0.57907104,
M1_LBLOB16_00_c0054,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,2000.0,1024,0,m1_chirp_1,RQL,4.864,0.15064,,0.86588,-0.07879,12.873335,707.8,0.10239999999999999,0.0,0.0,0.82,0.817,5.2686,3.783991,49685.050524,293.063782,3.9e-05,60.808037,0.5,6.915018,12.873335,,,,,,,0.454211,12.439079,0.69121075,1.15814209,
M1_LBLOB16_00_c0055,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,5.0,1024,1,m1_chirp_1,RQL,4.5803,0.09104,,0.93711,-0.00031,0.684047,1.88,0.000256,0.0,0.0,0.81,0.805,4.5819,2.734224,1.086178,0.82747,0.0,61.050088,0.5,0.367442,0.684047,,,,,,,0.454211,0.621954,0.00183296,0.00289536,
M1_LBLOB16_00_c0056,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,10.0,1024,1,m1_chirp_1,RQL,4.6828,0.15329,,0.87056,-0.10821,0.939193,3.51,0.000512,0.0,0.0,0.81,0.814,5.2218,3.068685,2.641369,1.559875,0.0,61.034122,0.5,0.504495,0.939193,,,,,,,0.454211,0.879576,0.0034256,0.00579071,
M1_LBLOB16_00_c0057,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,20.0,1024,1,m1_chirp_1,RQL,4.6586,0.1408,,0.89176,-0.06702,1.307834,7.21,0.001024,0.0,0.0,0.85,0.85,5.0128,3.475579,7.732702,3.024719,0.0,60.826092,0.5,0.702514,1.307834,,,,,,,0.454211,1.243908,0.00703907,0.01158142,
M1_LBLOB16_00_c0058,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,50.0,1024,1,m1_chirp_1,RQL,4.6016,0.13713,,0.88723,-0.08576,2.048283,17.76,0.0025599999999999998,0.0,0.0,0.82,0.82,5.057,3.496258,36.539566,7.41925,1e-06,61.184275,0.5,1.100252,2.048283,,,,,,,0.454211,1.966791,0.01734257,0.02895355,
M1_LBLOB16_00_c0059,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,100.0,1024,1,m1_chirp_1,RQL,4.7334,0.14196,,0.87672,-0.08174,2.887419,35.54,0.0051199999999999996,0.0,0.0,0.8,0.8,5.1606,3.750633,138.270573,14.743469,2e-06,60.937402,0.5,1.551001,2.887419,,,,,,,0.454211,2.781463,0.03470516,0.0579071,
M1_LBLOB16_00_c0060,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,200.0,1024,1,m1_chirp_1,RQL,4.7871,0.14896,,0.86897,-0.0871,4.076842,70.81,0.010239999999999999,0.0,0.0,0.82,0.82,5.2377,3.893841,540.160375,29.391907,4e-06,60.902643,0.5,2.189909,4.076842,,,,,,,0.454211,3.933582,0.06915188,0.11581421,
M1_LBLOB16_00_c0061,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,500.0,1024,1,m1_chirp_1,RQL,4.7921,0.14696,,0.86881,-0.08645,6.439797,176.87,0.025599999999999998,0.0,0.0,0.83,0.827,5.2392,3.74538,3148.622988,73.337219,1e-05,61.133009,0.5,3.45919,6.439797,,,,,,,0.454211,6.21954,0.17272186,0.28953552,
M1_LBLOB16_00_c0062,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,1000.0,1024,1,m1_chirp_1,RQL,4.7937,0.14636,,0.8713,-0.08124,9.104298,354.48,0.051199999999999996,0.0,0.0,0.83,0.825,5.2144,3.897823,12892.669088,146.579407,2e-05,60.912516,0.5,4.890449,9.104298,,,,,,,0.454211,8.795757,0.34617043,0.57907104,
M1_LBLOB16_00_c0063,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,2000.0,1024,1,m1_chirp_1,RQL,4.8794,0.1491,,0.86433,-0.07946,12.873335,707.67,0.10239999999999999,0.0,0.0,0.82,0.816,5.2842,3.734059,49107.399405,293.063782,3.9e-05,60.900483,0.5,6.915018,12.873335,,,,,,,0.454211,12.439079,0.69108391,1.15814209,
M1_LBLOB16_00_c0064,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,5.0,1024,2,m1_chirp_1,RQL,4.4159,0.12136,,0.94429,-0.01861,0.684047,1.86,0.000256,0.0,0.0,0.94,0.938,4.5156,2.181066,1.033516,0.82747,0.0,60.954722,0.5,0.367442,0.684047,,,,,,,0.454211,0.621954,0.00181866,0.00289536,
M1_LBLOB16_00_c0065,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,10.0,1024,2,m1_chirp_1,RQL,4.739,0.13316,,0.90324,-0.03078,0.939193,3.67,0.000512,0.0,0.0,0.85,0.849,4.9017,3.123547,2.658493,1.559875,0.0,60.911536,0.5,0.504495,0.939193,,,,,,,0.454211,0.879576,0.00358391,0.00579071,
M1_LBLOB16_00_c0066,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,20.0,1024,2,m1_chirp_1,RQL,4.563,0.14685,,0.89587,-0.0765,1.307834,7.14,0.001024,0.0,0.0,0.85,0.853,4.9728,3.67175,8.004759,3.024719,0.0,60.903443,0.5,0.702514,1.307834,,,,,,,0.454211,1.243908,0.00697327,0.01158142,
M1_LBLOB16_00_c0067,M1_LBLOB16_00,32,m1pat:LBLOB16:m1_chirp_1,0.6,50.0,1024,2,m1_chirp_1,RQL,4.7685,0.15769,,0.8713,-0.08523,2.048283,17.76,0.0025599999999999998,0.0,0.0,0.81,0.813,5.2144,3.625068,37.483976,7.41925,1e-06,60.923986,0.5,1.100252,2.048283,,,,,,,0.454211,1.966791,0.01734352,0.02895355,
