cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy
M1_SCAT16_00_c0013,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,50.0,1024,1,m1_chirp_0,RQL,3.8033,0.45618,,0.88827,-0.00743,2.048283,18.65,0.0025599999999999998,0.0,0.0,0.89,0.886,3.8567,1.0,14.465966,7.41925,1e-06,60.984234,0.5,1.100252,2.048283,,,,,,,0.230829,0.999517,0.01821136,0.02925187,
M1_SCAT16_00_c0014,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,100.0,1024,1,m1_chirp_0,RQL,6.78,0.11738,,0.63485,-0.01011,2.887419,37.28,0.0051199999999999996,0.0,0.0,0.26,0.258,6.7741,1.0,44.51568,14.743469,2e-06,60.931366,0.5,1.551001,2.887419,,,,,,,0.230829,1.41353,0.03640842,0.05850374,
M1_SCAT16_00_c0015,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,200.0,1024,1,m1_chirp_0,RQL,4.5504,0.52775,,0.80186,-0.02629,4.076842,73.89,0.010239999999999999,0.0,0.0,0.87,0.872,4.7457,1.0,154.904622,29.391907,4e-06,61.202458,0.5,2.189909,4.076842,,,,,,,0.230829,1.999034,0.07215405,0.11700748,
M1_SCAT16_00_c0016,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,500.0,1024,1,m1_chirp_0,RQL,4.9219,0.55242,,0.77262,-0.01966,6.439797,185.47,0.025599999999999998,0.0,0.0,0.16,0.155,5.0682,1.0,838.474483,73.337219,1e-05,60.945845,0.5,3.45919,6.439797,,,,,,,0.230829,3.16075,0.18111897,0.2925187,
M1_SCAT16_00_c0017,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,1000.0,1024,1,m1_chirp_0,RQL,10.8057,0.70821,,0.40256,-0.01698,9.104298,369.99,0.051199999999999996,0.0,0.0,0.43,0.427,10.7309,1.0,3085.792713,146.579407,2e-05,60.997713,0.5,4.890449,9.104298,,,,,,,0.230829,4.469975,0.36131668,0.5850374,
M1_SCAT16_00_c0018,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,2000.0,1024,1,m1_chirp_0,RQL,13.0117,0.83862,,0.31377,-0.01478,12.873335,739.57,0.10239999999999999,0.0,0.0,0.46,0.458,12.8954,1.0,12871.898334,293.063782,3.9e-05,61.043959,0.5,6.915018,12.873335,,,,,,,0.230829,6.3215,0.72224045,1.17007481,
M1_SCAT16_00_c0019,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,5.0,1024,2,m1_chirp_0,RQL,6.1731,0.00908,,0.68127,0.05329,0.684047,1.94,0.000256,0.0,0.0,0.1,0.099,6.1612,1.051484,0.926734,0.82747,0.0,60.911633,0.5,0.367442,0.684047,,,,,,,0.230473,0.315588,0.00189304,0.00292622,
M1_SCAT16_00_c0020,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,10.0,1024,2,m1_chirp_0,RQL,2.4598,0.29924,,1.08577,0.0518,0.939193,3.87,0.000512,0.0,0.0,0.74,0.738,2.1129,1.002765,1.912115,1.559875,0.0,60.833051,0.5,0.504495,0.939193,,,,,,,0.230473,0.446309,0.00378132,0.00585243,
M1_SCAT16_00_c0021,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,20.0,1024,2,m1_chirp_0,RQL,6.2632,0.03289,,0.67342,-0.0108,1.307834,7.45,0.001024,0.0,0.0,0.17,0.174,6.2619,1.0,4.269835,3.024719,0.0,60.911821,0.5,0.702514,1.307834,,,,,,,0.230473,0.631177,0.0072794,0.01170486,
M1_SCAT16_00_c0022,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,50.0,1024,2,m1_chirp_0,RQL,3.4868,0.43035,,0.90074,-0.03456,2.048283,18.35,0.0025599999999999998,0.0,0.0,0.89,0.887,3.7356,1.0,14.879437,7.41925,1e-06,61.048314,0.5,1.100252,2.048283,,,,,,,0.230473,0.997978,0.01792049,0.02926216,
M1_SCAT16_00_c0023,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,100.0,1024,2,m1_chirp_0,RQL,4.452,0.50954,,0.81574,-0.02008,2.887419,37.09,0.0051199999999999996,0.0,0.0,0.85,0.85,4.5965,1.0,45.448591,14.743469,2e-06,61.317029,0.5,1.551001,2.887419,,,,,,,0.230473,1.411354,0.03622341,0.05852431,
M1_SCAT16_00_c0024,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,200.0,1024,2,m1_chirp_0,RQL,7.6405,0.31127,,0.57693,-0.02934,4.076842,73.64,0.010239999999999999,0.0,0.0,0.28,0.276,7.6051,1.0,155.891349,29.391907,4e-06,61.067778,0.5,2.189909,4.076842,,,,,,,0.230473,1.995956,0.0719099,0.11704863,
M1_SCAT16_00_c0025,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,500.0,1024,2,m1_chirp_0,RQL,4.6608,0.55266,,0.79623,-0.01932,6.439797,185.24,0.025599999999999998,0.0,0.0,0.14,0.139,4.8068,1.0,819.557645,73.337219,1e-05,61.082318,0.5,3.45919,6.439797,,,,,,,0.230473,3.155884,0.18089485,0.29262157,
M1_SCAT16_00_c0026,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,1000.0,1024,2,m1_chirp_0,RQL,5.0107,0.5688,,0.76522,-0.01868,9.104298,370.41,0.051199999999999996,0.0,0.0,0.14,0.139,5.1518,1.0,3218.25026,146.579407,2e-05,61.043378,0.5,4.890449,9.104298,,,,,,,0.230473,4.463094,0.36172676,0.58524314,
M1_SCAT16_00_c0027,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,2000.0,1024,2,m1_chirp_0,RQL,4.8785,0.56856,,0.77558,-0.0204,12.873335,740.23,0.10239999999999999,0.0,0.0,0.14,0.14,5.0351,1.0,12520.249899,293.063782,3.9e-05,60.900471,0.5,6.915018,12.873335,,,,,,,0.230473,6.311768,0.72287846,1.17048628,
M1_SCAT16_00_c0028,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,5.0,1024,3,m1_chirp_0,RQL,6.149,0.00917,,0.68378,0.07023,0.684047,1.96,0.000256,0.0,0.0,0.1,0.1,6.1293,1.0,0.90249,0.82747,0.0,60.90694,0.5,0.367442,0.684047,,,,,,,0.230632,0.315806,0.00191116,0.00292793,
M1_SCAT16_00_c0029,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,10.0,1024,3,m1_chirp_0,RQL,6.143,0.01305,,0.68267,0.01527,0.939193,3.79,0.000512,0.0,0.0,0.12,0.119,6.1433,1.109296,1.950844,1.559875,0.0,61.037226,0.5,0.504495,0.939193,,,,,,,0.230632,0.446617,0.00369835,0.00585586,
M1_SCAT16_00_c0030,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,20.0,1024,3,m1_chirp_0,RQL,6.0656,0.33014,,0.69658,0.03091,1.307834,7.44,0.001024,0.0,0.0,0.79,0.791,5.9682,1.0,4.337355,3.024719,0.0,60.82744,0.5,0.702514,1.307834,,,,,,,0.230632,0.631611,0.00726414,0.01171172,
M1_SCAT16_00_c0031,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,50.0,1024,3,m1_chirp_0,RQL,4.5229,0.48379,,0.84265,0.03024,2.048283,18.65,0.0025599999999999998,0.0,0.0,0.78,0.78,4.3147,1.0,14.863075,7.41925,1e-06,60.887617,0.5,1.100252,2.048283,,,,,,,0.230632,0.998665,0.01821518,0.0292793,
M1_SCAT16_00_c0032,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,100.0,1024,3,m1_chirp_0,RQL,4.1997,0.49371,,0.83642,-0.02402,2.887419,36.99,0.0051199999999999996,0.0,0.0,0.82,0.823,4.3791,1.0,46.61974,14.743469,2e-06,60.964503,0.5,1.551001,2.887419,,,,,,,0.230632,1.412326,0.03611851,0.0585586,
M1_SCAT16_00_c0033,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,200.0,1024,3,m1_chirp_0,RQL,4.7342,0.53853,,0.78715,-0.02288,4.076842,74.02,0.010239999999999999,0.0,0.0,0.88,0.881,4.9064,1.0,156.468491,29.391907,4e-06,60.871893,0.5,2.189909,4.076842,,,,,,,0.230632,1.99733,0.07228851,0.11711721,
M1_SCAT16_00_c0034,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,500.0,1024,3,m1_chirp_0,RQL,9.0985,0.54516,,0.48816,-0.01916,6.439797,184.83,0.025599999999999998,0.0,0.0,0.81,0.812,9.0564,1.0,804.938027,73.337219,1e-05,61.1156,0.5,3.45919,6.439797,,,,,,,0.230632,3.158056,0.18049717,0.29279302,
M1_SCAT16_00_c0035,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,1000.0,1024,3,m1_chirp_0,RQL,7.822,0.64123,,0.57486,0.04105,9.104298,369.97,0.051199999999999996,0.0,0.0,0.78,0.781,7.6364,1.0,3189.447137,146.579407,2e-05,60.792649,0.5,4.890449,9.104298,,,,,,,0.230632,4.466166,0.36130333,0.58558603,
M1_SCAT16_00_c0036,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,2000.0,1024,3,m1_chirp_0,RQL,5.0973,0.57071,,0.75408,-0.0239,12.873335,739.77,0.10239999999999999,0.0,0.0,0.14,0.142,5.2792,1.0,13311.958868,293.063782,3.9e-05,60.980203,0.5,6.915018,12.873335,,,,,,,0.230632,6.316113,0.72242737,1.17117207,
M1_SCAT16_00_c0037,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,5.0,1024,4,m1_chirp_0,RQL,6.1053,0.00466,,0.68694,0.06453,0.684047,1.95,0.000256,0.0,0.0,0.1,0.102,6.0893,1.213457,0.942237,0.82747,0.0,61.024337,0.5,0.367442,0.684047,,,,,,,0.225964,0.309414,0.00190353,0.00293033,
M1_SCAT16_00_c0038,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,10.0,1024,4,m1_chirp_0,RQL,2.3142,0.27807,,1.08057,0.02349,0.939193,3.81,0.000512,0.0,0.0,1.32,1.321,2.1545,1.0,1.86715,1.559875,0.0,61.028229,0.5,0.504495,0.939193,,,,,,,0.225964,0.437578,0.00372505,0.00586066,
M1_SCAT16_00_c0039,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,20.0,1024,4,m1_chirp_0,RQL,6.1558,0.01189,,0.68173,-0.00405,1.307834,7.48,0.001024,0.0,0.0,0.21,0.214,6.1553,1.029967,4.42352,3.024719,0.0,60.983838,0.5,0.702514,1.307834,,,,,,,0.225964,0.618828,0.00730801,0.01172132,
M1_SCAT16_00_c0040,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,50.0,1024,4,m1_chirp_0,RQL,6.4742,0.05883,,0.65796,-0.02572,2.048283,18.45,0.0025599999999999998,0.0,0.0,0.32,0.32,6.4636,1.0,14.940138,7.41925,1e-06,61.083112,0.5,1.100252,2.048283,,,,,,,0.225964,0.978453,0.018013,0.0293033,
M1_SCAT16_00_c0041,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,100.0,1024,4,m1_chirp_0,RQL,7.003,0.16921,,0.61918,-0.01561,2.887419,37.18,0.0051199999999999996,0.0,0.0,0.28,0.284,6.9913,1.0,47.003863,14.743469,2e-06,61.00948,0.5,1.551001,2.887419,,,,,,,0.225964,1.383742,0.0363121,0.05860661,
M1_SCAT16_00_c0042,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,200.0,1024,4,m1_chirp_0,RQL,4.4101,0.50238,,0.81928,-0.01972,4.076842,74.24,0.010239999999999999,0.0,0.0,0.81,0.814,4.5589,1.0,140.657836,29.391907,4e-06,60.867998,0.5,2.189909,4.076842,,,,,,,0.225964,1.956907,0.07250023,0.11721322,
M1_SCAT16_00_c0043,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,500.0,1024,4,m1_chirp_0,RQL,4.3083,0.51567,,0.82548,-0.02399,6.439797,185.28,0.025599999999999998,0.0,0.0,0.15,0.145,4.4935,1.0,856.265321,73.337219,1e-05,61.096741,0.5,3.45919,6.439797,,,,,,,0.225964,3.094141,0.18093681,0.29303304,
M1_SCAT16_00_c0044,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,1000.0,1024,4,m1_chirp_0,RQL,9.7834,0.60096,,0.45252,-0.02037,9.104298,370.33,0.051199999999999996,0.0,0.0,0.81,0.81,9.7149,1.0,3189.761424,146.579407,2e-05,61.105023,0.5,4.890449,9.104298,,,,,,,0.225964,4.375776,0.36165333,0.58606609,
M1_SCAT16_00_c0045,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_0,0.6,2000.0,1024,4,m1_chirp_0,RQL,12.2284,0.79957,,0.34226,-0.01442,12.873335,740.7,0.10239999999999999,0.0,0.0,0.55,0.547,12.1404,1.0,12262.897976,293.063782,3.9e-05,60.828909,0.5,6.915018,12.873335,,,,,,,0.225964,6.188282,0.72333908,1.17213217,
M1_SCAT16_00_c0046,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,5.0,1024,0,m1_chirp_1,RQL,6.7405,0.02331,,0.73046,0.02708,0.684047,1.91,0.000256,0.0,0.0,0.09,0.086,6.7458,2.171621,1.032943,0.82747,0.0,61.049533,0.5,0.367442,0.684047,,,,,,,0.3048,0.417364,0.00186539,0.00292151,
M1_SCAT16_00_c0047,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,10.0,1024,0,m1_chirp_1,RQL,4.6305,0.38951,,0.91791,-0.02343,0.939193,3.7,0.000512,0.0,0.0,0.82,0.824,4.7617,1.363726,2.041377,1.559875,0.0,61.146498,0.5,0.504495,0.939193,,,,,,,0.3048,0.590242,0.00361252,0.00584303,
M1_SCAT16_00_c0048,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,20.0,1024,0,m1_chirp_1,RQL,7.0008,0.06591,,0.70996,-0.02297,1.307834,7.39,0.001024,0.0,0.0,0.11,0.108,6.993,1.951843,5.678993,3.024719,0.0,61.063687,0.5,0.702514,1.307834,,,,,,,0.3048,0.834729,0.00721741,0.01168605,
M1_SCAT16_00_c0049,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,50.0,1024,0,m1_chirp_1,RQL,6.1006,0.54116,,0.76937,-0.03381,2.048283,18.37,0.0025599999999999998,0.0,0.0,0.85,0.849,6.2951,1.737646,21.858597,7.41925,1e-06,61.042661,0.5,1.100252,2.048283,,,,,,,0.3048,1.319822,0.01793575,0.02921513,
M1_SCAT16_00_c0050,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,100.0,1024,0,m1_chirp_1,RQL,7.5084,0.17834,,0.67093,-0.0368,2.887419,36.61,0.0051199999999999996,0.0,0.0,0.21,0.214,7.4841,1.550201,65.728511,14.743469,2e-06,60.852855,0.5,1.551001,2.887419,,,,,,,0.3048,1.86651,0.03574753,0.05843026,
M1_SCAT16_00_c0051,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,200.0,1024,0,m1_chirp_1,RQL,7.8709,0.26281,,0.644,-0.03947,4.076842,73.05,0.010239999999999999,0.0,0.0,0.24,0.237,7.84,1.529858,231.237722,29.391907,4e-06,61.257473,0.5,2.189909,4.076842,,,,,,,0.3048,2.639643,0.07133865,0.11686053,
M1_SCAT16_00_c0052,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,500.0,1024,0,m1_chirp_1,RQL,7.2127,0.62112,,0.67802,-0.03155,6.439797,183.56,0.025599999999999998,0.0,0.0,0.81,0.805,7.3929,1.601919,1379.731968,73.337219,1e-05,60.718357,0.5,3.45919,6.439797,,,,,,,0.3048,4.173643,0.1792593,0.29215131,
M1_SCAT16_00_c0053,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,1000.0,1024,0,m1_chirp_1,RQL,7.2225,0.62075,,0.67408,-0.0383,9.104298,366.63,0.051199999999999996,0.0,0.0,0.14,0.135,7.4436,1.558852,5227.606575,146.579407,2e-05,60.715334,0.5,4.890449,9.104298,,,,,,,0.3048,5.902422,0.35803413,0.58430263,
M1_SCAT16_00_c0054,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,2000.0,1024,0,m1_chirp_1,RQL,7.275,0.63048,,0.66866,-0.0412,12.873335,731.92,0.10239999999999999,0.0,0.0,0.14,0.137,7.5136,1.620913,21531.072126,293.063782,3.9e-05,61.039163,0.5,6.915018,12.873335,,,,,,,0.3048,8.347285,0.7147646,1.16860526,
M1_SCAT16_00_c0055,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,5.0,1024,1,m1_chirp_1,RQL,6.7401,0.02226,,0.73107,-0.00651,0.684047,1.87,0.000256,0.0,0.0,0.09,0.085,6.7386,1.471494,0.966606,0.82747,0.0,61.008824,0.5,0.367442,0.684047,,,,,,,0.307445,0.420987,0.00182819,0.002917,
M1_SCAT16_00_c0056,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,10.0,1024,1,m1_chirp_1,RQL,6.7913,0.03272,,0.72712,-0.01685,0.939193,3.71,0.000512,0.0,0.0,0.12,0.115,6.7856,1.19666,1.980058,1.559875,0.0,60.809049,0.5,0.504495,0.939193,,,,,,,0.307445,0.595365,0.00362301,0.00583401,
M1_SCAT16_00_c0057,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,20.0,1024,1,m1_chirp_1,RQL,6.9498,0.05688,,0.71458,-0.02584,1.307834,7.38,0.001024,0.0,0.0,0.12,0.116,6.9367,1.580186,5.170955,3.024719,0.0,60.988993,0.5,0.702514,1.307834,,,,,,,0.307445,0.841973,0.00720596,0.01166801,
M1_SCAT16_00_c0058,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,50.0,1024,1,m1_chirp_1,RQL,6.5914,0.56278,,0.72634,-0.03469,2.048283,18.29,0.0025599999999999998,0.0,0.0,0.83,0.825,6.795,1.513763,19.978052,7.41925,1e-06,60.944933,0.5,1.100252,2.048283,,,,,,,0.307445,1.331277,0.0178566,0.02917003,
M1_SCAT16_00_c0059,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,100.0,1024,1,m1_chirp_1,RQL,7.4657,0.17133,,0.67404,-0.04328,2.887419,36.4,0.0051199999999999996,0.0,0.0,0.24,0.244,7.4441,1.650248,69.088175,14.743469,2e-06,60.930454,0.5,1.551001,2.887419,,,,,,,0.307445,1.88271,0.03554249,0.05834006,
M1_SCAT16_00_c0060,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,200.0,1024,1,m1_chirp_1,RQL,7.9808,0.26353,,0.63571,-0.03259,4.076842,73.31,0.010239999999999999,0.0,0.0,0.28,0.284,7.9526,1.623765,242.961689,29.391907,4e-06,61.067039,0.5,2.189909,4.076842,,,,,,,0.307445,2.662554,0.07159424,0.11668013,
M1_SCAT16_00_c0061,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,500.0,1024,1,m1_chirp_1,RQL,8.7851,0.41764,,0.58017,-0.02943,6.439797,183.27,0.025599999999999998,0.0,0.0,0.28,0.275,8.7466,1.585495,1371.152503,73.337219,1e-05,60.944459,0.5,3.45919,6.439797,,,,,,,0.307445,4.209867,0.17897606,0.29170032,
M1_SCAT16_00_c0062,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,1000.0,1024,1,m1_chirp_1,RQL,9.7078,0.54089,,0.52215,-0.0253,9.104298,366.33,0.051199999999999996,0.0,0.0,0.43,0.426,9.6618,1.656058,5582.343215,146.579407,2e-05,61.141589,0.5,4.890449,9.104298,,,,,,,0.307445,5.953651,0.3577404,0.58340063,
M1_SCAT16_00_c0063,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,2000.0,1024,1,m1_chirp_1,RQL,10.6102,0.6458,,0.47117,-0.02241,12.873335,731.85,0.10239999999999999,0.0,0.0,0.4,0.401,10.5542,1.682141,22315.226841,293.063782,3.9e-05,60.989086,0.5,6.915018,12.873335,,,,,,,0.307445,8.419734,0.71469498,1.16680126,
M1_SCAT16_00_c0064,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,5.0,1024,2,m1_chirp_1,RQL,6.6974,0.02403,,0.73443,0.06943,0.684047,1.96,0.000256,0.0,0.0,0.09,0.087,6.6988,1.436032,0.963292,0.82747,0.0,61.026491,0.5,0.367442,0.684047,,,,,,,0.30448,0.416926,0.00191212,0.0029382,
M1_SCAT16_00_c0065,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,10.0,1024,2,m1_chirp_1,RQL,4.8845,0.35667,,0.88771,-0.02977,0.939193,3.7,0.000512,0.0,0.0,0.84,0.837,5.0523,1.441546,2.068436,1.559875,0.0,61.096347,0.5,0.504495,0.939193,,,,,,,0.30448,0.589623,0.00360966,0.0058764,
M1_SCAT16_00_c0066,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,20.0,1024,2,m1_chirp_1,RQL,6.9467,0.05485,,0.71394,-0.00587,1.307834,7.48,0.001024,0.0,0.0,0.23,0.226,6.9445,1.786013,5.449018,3.024719,0.0,60.9514,0.5,0.702514,1.307834,,,,,,,0.30448,0.833852,0.00730515,0.0117528,
M1_SCAT16_00_c0067,M1_SCAT16_00,32,m1pat:SCAT16:m1_chirp_1,0.6,50.0,1024,2,m1_chirp_1,RQL,6.7102,0.55528,,0.71695,-0.03662,2.048283,18.32,0.0025599999999999998,0.0,0.0,0.83,0.829,6.9079,1.773024,22.15607,7.41925,1e-06,61.057141,0.5,1.100252,2.048283,,,,,,,0.30448,1.318436,0.01788998,0.029382,
