cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy
M1_SCAT32-060_00_c0245,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,10.0,1024,2,m1_contour_1,RQL,8.0317,0.08911,,0.54418,0.01912,0.688362,3.78,0.000512,0.0,0.0,0.11,0.111,8.041,1.895192,1.899973,1.559875,0.0,31.077927,0.5,0.369759,0.688362,,,,,,,0.217391,0.420976,0.00368881,0.0058574,
M1_SCAT32-060_00_c0246,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,20.0,1024,2,m1_contour_1,RQL,8.3176,0.11948,,0.52708,0.00069,0.95855,7.47,0.001024,0.0,0.0,0.11,0.114,8.3183,1.776121,4.250923,3.024719,0.0,31.000751,0.5,0.514893,0.95855,,,,,,,0.217391,0.59535,0.00729275,0.0117148,
M1_SCAT32-060_00_c0247,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,50.0,1024,2,m1_contour_1,RQL,8.7099,0.17575,,0.5042,-0.00617,1.501247,18.57,0.0025599999999999998,0.0,0.0,0.11,0.111,8.7038,1.555661,14.063788,7.41925,1e-06,31.375955,0.5,0.806407,1.501247,,,,,,,0.217391,0.941331,0.01813221,0.029287,
M1_SCAT32-060_00_c0248,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,100.0,1024,2,m1_contour_1,RQL,9.0415,0.24859,,0.48536,-0.00619,2.116274,37.14,0.0051199999999999996,0.0,0.0,0.13,0.127,9.0346,1.674562,42.792143,14.743469,2e-06,30.991127,0.5,1.136774,2.116274,,,,,,,0.217391,1.331243,0.03626537,0.058574,
M1_SCAT32-060_00_c0249,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,200.0,1024,2,m1_contour_1,RQL,9.6821,0.33108,,0.45078,-0.00361,2.988037,74.34,0.010239999999999999,0.0,0.0,0.17,0.169,9.6766,1.59509,136.527708,29.391907,4e-06,31.18457,0.5,1.605049,2.988037,,,,,,,0.217391,1.882662,0.07259464,0.117148,
M1_SCAT32-060_00_c0250,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,500.0,1024,2,m1_contour_1,RQL,10.8732,0.50656,,0.39364,-0.00845,4.719916,185.18,0.025599999999999998,0.0,0.0,0.17,0.166,10.8537,1.620625,756.615531,73.337219,1e-05,31.390713,0.5,2.535342,4.719916,,,,,,,0.217391,2.976749,0.18083572,0.29286999,
M1_SCAT32-060_00_c0251,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,1000.0,1024,2,m1_contour_1,RQL,12.0802,0.63563,,0.34265,-0.00688,6.672807,370.45,0.051199999999999996,0.0,0.0,0.18,0.18,12.0588,1.595247,2817.497303,146.579407,2e-05,31.187775,0.5,3.584353,6.672807,,,,,,,0.217391,4.209759,0.36176395,0.58573999,
M1_SCAT32-060_00_c0252,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,2000.0,1024,2,m1_contour_1,RQL,13.7746,0.75639,,0.28203,-0.00487,9.435244,741.64,0.10239999999999999,0.0,0.0,0.2,0.2,13.7498,1.620011,11044.929501,293.063782,3.9e-05,30.918635,0.5,5.068219,9.435244,,,,,,,0.217391,5.953499,0.72426033,1.17147997,
M1_SCAT32-060_00_c0253,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,5.0,1024,3,m1_contour_1,RQL,8.0712,0.10403,,0.54304,0.05274,0.501358,1.93,0.000256,0.0,0.0,0.09,0.094,8.0591,1.582356,0.904514,0.82747,0.0,31.415699,0.5,0.269309,0.501358,,,,,,,0.217391,0.297675,0.00188446,0.0029287,
M1_SCAT32-060_00_c0254,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,10.0,1024,3,m1_contour_1,RQL,7.3573,0.04881,,0.58893,-0.00374,0.688362,3.73,0.000512,0.0,0.0,0.09,0.085,7.3545,1.0,1.673823,1.559875,0.0,31.271991,0.5,0.369759,0.688362,,,,,,,0.217391,0.420976,0.00364017,0.0058574,
M1_SCAT32-060_00_c0255,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,20.0,1024,3,m1_contour_1,RQL,8.5314,0.14299,,0.51416,0.00303,0.95855,7.48,0.001024,0.0,0.0,0.11,0.108,8.5338,1.590213,4.130205,3.024719,0.0,31.216198,0.5,0.514893,0.95855,,,,,,,0.217391,0.59535,0.00730324,0.0117148,
M1_SCAT32-060_00_c0256,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,50.0,1024,3,m1_contour_1,RQL,8.5961,0.15219,,0.51082,-0.00937,1.501247,18.52,0.0025599999999999998,0.0,0.0,0.12,0.122,8.5904,1.577762,14.096271,7.41925,1e-06,31.087694,0.5,0.806407,1.501247,,,,,,,0.217391,0.941331,0.01808834,0.029287,
M1_SCAT32-060_00_c0257,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,100.0,1024,3,m1_contour_1,RQL,9.0766,0.22478,,0.48379,-0.01054,2.116274,37.03,0.0051199999999999996,0.0,0.0,0.13,0.126,9.0626,1.615007,41.96288,14.743469,2e-06,31.183904,0.5,1.136774,2.116274,,,,,,,0.217391,1.331243,0.03616238,0.058574,
M1_SCAT32-060_00_c0258,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,200.0,1024,3,m1_contour_1,RQL,9.5723,0.3018,,0.45698,-0.01059,2.988037,74.01,0.010239999999999999,0.0,0.0,0.14,0.136,9.5579,1.599589,137.408683,29.391907,4e-06,31.35256,0.5,1.605049,2.988037,,,,,,,0.217391,1.882662,0.07227802,0.117148,
M1_SCAT32-060_00_c0259,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,500.0,1024,3,m1_contour_1,RQL,10.8478,0.50942,,0.39508,-0.01021,4.719916,185.0,0.025599999999999998,0.0,0.0,0.17,0.168,10.8221,1.620668,754.173588,73.337219,1e-05,31.277702,0.5,2.535342,4.719916,,,,,,,0.217391,2.976749,0.18066025,0.29286999,
M1_SCAT32-060_00_c0260,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,1000.0,1024,3,m1_contour_1,RQL,12.048,0.63673,,0.34385,-0.00672,6.672807,370.51,0.051199999999999996,0.0,0.0,0.18,0.181,12.0285,1.684572,2959.698702,146.579407,2e-05,31.106441,0.5,3.584353,6.672807,,,,,,,0.217391,4.209759,0.36182213,0.58573999,
M1_SCAT32-060_00_c0261,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,2000.0,1024,3,m1_contour_1,RQL,13.464,0.75491,,0.29213,-0.00434,9.435244,741.92,0.10239999999999999,0.0,0.0,0.19,0.193,13.4441,1.602158,11034.008753,293.063782,3.9e-05,31.231417,0.5,5.068219,9.435244,,,,,,,0.217391,5.953499,0.72453022,1.17147997,
M1_SCAT32-060_00_c0262,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,5.0,1024,4,m1_contour_1,RQL,7.6616,0.04465,,0.56783,0.06284,0.501358,1.94,0.000256,0.0,0.0,0.11,0.105,7.6714,1.0,0.788507,0.82747,0.0,31.296512,0.5,0.269309,0.501358,,,,,,,0.217391,0.297675,0.00189495,0.0029287,
M1_SCAT32-060_00_c0263,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,10.0,1024,4,m1_contour_1,RQL,8.2291,0.11523,,0.5312,0.04417,0.688362,3.83,0.000512,0.0,0.0,0.1,0.096,8.2506,1.0,1.686015,1.559875,0.0,31.186121,0.5,0.369759,0.688362,,,,,,,0.217391,0.420976,0.00374317,0.0058574,
M1_SCAT32-060_00_c0264,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,20.0,1024,4,m1_contour_1,RQL,8.7014,0.15339,,0.50504,-0.01219,0.95855,7.41,0.001024,0.0,0.0,0.11,0.11,8.6892,1.861075,4.306268,3.024719,0.0,30.920992,0.5,0.514893,0.95855,,,,,,,0.217391,0.59535,0.0072403,0.0117148,
M1_SCAT32-060_00_c0265,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,50.0,1024,4,m1_contour_1,RQL,8.9304,0.20676,,0.49125,-0.00061,1.501247,18.64,0.0025599999999999998,0.0,0.0,0.11,0.113,8.9297,1.589477,14.217195,7.41925,1e-06,31.417432,0.5,0.806407,1.501247,,,,,,,0.217391,0.941331,0.01820469,0.029287,
M1_SCAT32-060_00_c0266,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,100.0,1024,4,m1_contour_1,RQL,9.1671,0.23952,,0.47861,-0.00868,2.116274,37.07,0.0051199999999999996,0.0,0.0,0.12,0.118,9.1561,1.48954,39.935233,14.743469,2e-06,31.291953,0.5,1.136774,2.116274,,,,,,,0.217391,1.331243,0.03620529,0.058574,
M1_SCAT32-060_00_c0267,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,200.0,1024,4,m1_contour_1,RQL,9.7062,0.33217,,0.44979,-0.00797,2.988037,74.12,0.010239999999999999,0.0,0.0,0.14,0.136,9.6956,1.685968,143.626959,29.391907,4e-06,31.458671,0.5,1.605049,2.988037,,,,,,,0.217391,1.882662,0.07238388,0.117148,
M1_SCAT32-060_00_c0268,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,500.0,1024,4,m1_contour_1,RQL,10.8635,0.48546,,0.39375,-0.00569,4.719916,185.49,0.025599999999999998,0.0,0.0,0.16,0.163,10.8514,1.672029,773.595846,73.337219,1e-05,31.181782,0.5,2.535342,4.719916,,,,,,,0.217391,2.976749,0.18114185,0.29286999,
M1_SCAT32-060_00_c0269,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,1000.0,1024,4,m1_contour_1,RQL,12.1403,0.62999,,0.33989,-0.00358,6.672807,371.31,0.051199999999999996,0.0,0.0,0.19,0.186,12.1291,1.622573,2844.222461,146.579407,2e-05,30.969335,0.5,3.584353,6.672807,,,,,,,0.217391,4.209759,0.36260509,0.58573999,
M1_SCAT32-060_00_c0270,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_1,0.6,2000.0,1024,4,m1_contour_1,RQL,13.4433,0.74036,,0.29291,-0.0049,9.435244,741.59,0.10239999999999999,0.0,0.0,0.19,0.194,13.4212,1.6501,11362.774536,293.063782,3.9e-05,31.25219,0.5,5.068219,9.435244,,,,,,,0.217391,5.953499,0.72420979,1.17147997,
M1_SCAT32-060_00_c0271,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,5.0,1024,0,m1_contour_2,RQL,8.5377,0.11689,,0.60189,0.02473,0.501358,1.9,0.000256,0.0,0.0,0.09,0.092,8.5502,1.643716,0.906368,0.82747,0.0,30.970668,0.5,0.269309,0.501358,,,,,,,0.244832,0.335251,0.00185108,0.00292925,
M1_SCAT32-060_00_c0272,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,10.0,1024,0,m1_contour_2,RQL,8.6943,0.13762,,0.59352,-0.02223,0.688362,3.69,0.000512,0.0,0.0,0.1,0.102,8.6718,2.302991,1.977592,1.559875,0.0,31.411646,0.5,0.369759,0.688362,,,,,,,0.244832,0.474116,0.00359917,0.0058585,
M1_SCAT32-060_00_c0273,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,20.0,1024,0,m1_contour_2,RQL,9.1176,0.19001,,0.56315,0.01242,0.95855,7.52,0.001024,0.0,0.0,0.11,0.111,9.1281,1.910513,4.359118,3.024719,0.0,31.362997,0.5,0.514893,0.95855,,,,,,,0.244832,0.670501,0.0073452,0.01171701,
M1_SCAT32-060_00_c0274,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,50.0,1024,0,m1_contour_2,RQL,9.6311,0.23404,,0.53154,-0.00104,1.501247,18.64,0.0025599999999999998,0.0,0.0,0.12,0.116,9.6298,1.907112,15.502324,7.41925,1e-06,31.134906,0.5,0.806407,1.501247,,,,,,,0.244832,1.060156,0.01820087,0.02929252,
M1_SCAT32-060_00_c0275,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,100.0,1024,0,m1_contour_2,RQL,10.1176,0.29036,,0.50375,-0.01489,2.116274,36.88,0.0051199999999999996,0.0,0.0,0.12,0.115,10.0963,2.270051,52.798565,14.743469,2e-06,31.017262,0.5,1.136774,2.116274,,,,,,,0.244832,1.499286,0.03601074,0.05858504,
M1_SCAT32-060_00_c0276,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,200.0,1024,0,m1_contour_2,RQL,10.6073,0.34248,,0.47612,-0.01166,2.988037,73.89,0.010239999999999999,0.0,0.0,0.13,0.131,10.5862,1.834962,153.247777,29.391907,4e-06,31.338619,0.5,1.605049,2.988037,,,,,,,0.244832,2.120311,0.072155,0.11717007,
M1_SCAT32-060_00_c0277,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,500.0,1024,0,m1_contour_2,RQL,11.9166,0.5285,,0.40915,-0.00579,4.719916,185.15,0.025599999999999998,0.0,0.0,0.19,0.186,11.903,2.084562,939.590344,73.337219,1e-05,30.939703,0.5,2.535342,4.719916,,,,,,,0.244832,3.352506,0.18081188,0.29292519,
M1_SCAT32-060_00_c0278,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,1000.0,1024,0,m1_contour_2,RQL,13.4621,0.68118,,0.34293,-0.00682,6.672807,369.71,0.051199999999999996,0.0,0.0,0.22,0.221,13.4364,2.078848,3606.287795,146.579407,2e-05,31.000485,0.5,3.584353,6.672807,,,,,,,0.244832,4.74116,0.36104584,0.58585037,
M1_SCAT32-060_00_c0279,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,2000.0,1024,0,m1_contour_2,RQL,14.7837,0.77065,,0.29467,-0.00591,9.435244,739.33,0.10239999999999999,0.0,0.0,0.24,0.244,14.7539,2.061216,14020.873022,293.063782,3.9e-05,31.026462,0.5,5.068219,9.435244,,,,,,,0.244832,6.705013,0.7220068,1.17170075,
M1_SCAT32-060_00_c0280,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,5.0,1024,1,m1_contour_2,RQL,8.4229,0.11217,,0.60903,0.03512,0.501358,1.91,0.000256,0.0,0.0,0.09,0.085,8.4478,2.367454,0.940917,0.82747,0.0,30.918884,0.5,0.269309,0.501358,,,,,,,0.244832,0.335251,0.00186729,0.00292925,
M1_SCAT32-060_00_c0281,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,10.0,1024,1,m1_contour_2,RQL,8.7041,0.13865,,0.59027,0.03163,0.688362,3.81,0.000512,0.0,0.0,0.11,0.105,8.7196,1.286165,1.793451,1.559875,0.0,31.450788,0.5,0.369759,0.688362,,,,,,,0.244832,0.474116,0.00372219,0.0058585,
M1_SCAT32-060_00_c0282,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,20.0,1024,1,m1_contour_2,RQL,9.4549,0.21282,,0.54225,0.00138,0.95855,7.47,0.001024,0.0,0.0,0.12,0.117,9.4566,2.046477,4.455039,3.024719,0.0,31.384014,0.5,0.514893,0.95855,,,,,,,0.244832,0.670501,0.00729752,0.01171701,
M1_SCAT32-060_00_c0283,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,50.0,1024,1,m1_contour_2,RQL,9.4943,0.22389,,0.53999,-0.00135,1.501247,18.63,0.0025599999999999998,0.0,0.0,0.11,0.114,9.4929,1.730839,14.841962,7.41925,1e-06,31.503086,0.5,0.806407,1.501247,,,,,,,0.244832,1.060156,0.0181942,0.02929252,
M1_SCAT32-060_00_c0284,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,100.0,1024,1,m1_contour_2,RQL,9.9782,0.30389,,0.51168,-0.01441,2.116274,36.88,0.0051199999999999996,0.0,0.0,0.12,0.123,9.9606,1.934855,47.55266,14.743469,2e-06,31.374249,0.5,1.136774,2.116274,,,,,,,0.244832,1.499286,0.03601742,0.05858504,
M1_SCAT32-060_00_c0285,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,200.0,1024,1,m1_contour_2,RQL,10.5206,0.35527,,0.48047,-0.00912,2.988037,73.97,0.010239999999999999,0.0,0.0,0.13,0.131,10.5072,2.015441,164.879607,29.391907,4e-06,31.211892,0.5,1.605049,2.988037,,,,,,,0.244832,2.120311,0.07223225,0.11717007,
M1_SCAT32-060_00_c0286,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,500.0,1024,1,m1_contour_2,RQL,11.7863,0.52194,,0.41522,-0.00503,4.719916,185.21,0.025599999999999998,0.0,0.0,0.16,0.163,11.7749,2.085743,945.364115,73.337219,1e-05,31.128295,0.5,2.535342,4.719916,,,,,,,0.244832,3.352506,0.18087387,0.29292519,
M1_SCAT32-060_00_c0287,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,1000.0,1024,1,m1_contour_2,RQL,13.1162,0.6405,,0.35653,-0.0054,6.672807,370.08,0.051199999999999996,0.0,0.0,0.26,0.258,13.0987,1.930899,3397.185043,146.579407,2e-05,31.358592,0.5,3.584353,6.672807,,,,,,,0.244832,4.74116,0.36140156,0.58585037,
M1_SCAT32-060_00_c0288,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,2000.0,1024,1,m1_contour_2,RQL,14.777,0.76997,,0.29491,-0.00634,9.435244,739.08,0.10239999999999999,0.0,0.0,0.3,0.301,14.7466,1.993714,13793.836278,293.063782,3.9e-05,31.546431,0.5,5.068219,9.435244,,,,,,,0.244832,6.705013,0.7217617,1.17170075,
M1_SCAT32-060_00_c0289,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,5.0,1024,2,m1_contour_2,RQL,8.1117,0.08134,,0.63246,0.03244,0.501358,1.9,0.000256,0.0,0.0,0.1,0.096,8.1199,2.071463,0.927564,0.82747,0.0,31.177532,0.5,0.269309,0.501358,,,,,,,0.244832,0.335251,0.00185966,0.00292925,
M1_SCAT32-060_00_c0290,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,10.0,1024,2,m1_contour_2,RQL,8.4691,0.09973,,0.60665,0.02716,0.688362,3.8,0.000512,0.0,0.0,0.13,0.125,8.4819,1.888602,1.900627,1.559875,0.0,31.246323,0.5,0.369759,0.688362,,,,,,,0.244832,0.474116,0.00371361,0.0058585,
M1_SCAT32-060_00_c0291,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,20.0,1024,2,m1_contour_2,RQL,9.2124,0.191,,0.55831,-0.00811,0.95855,7.43,0.001024,0.0,0.0,0.12,0.123,9.203,1.832533,4.294772,3.024719,0.0,31.120886,0.5,0.514893,0.95855,,,,,,,0.244832,0.670501,0.00725937,0.01171701,
M1_SCAT32-060_00_c0292,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,50.0,1024,2,m1_contour_2,RQL,9.6251,0.24008,,0.53124,0.01002,1.501247,18.76,0.0025599999999999998,0.0,0.0,0.13,0.125,9.6347,1.769189,14.987993,7.41925,1e-06,31.42655,0.5,0.806407,1.501247,,,,,,,0.244832,1.060156,0.01831913,0.02929252,
M1_SCAT32-060_00_c0293,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,100.0,1024,2,m1_contour_2,RQL,10.0307,0.27442,,0.50851,-0.0108,2.116274,37.0,0.0051199999999999996,0.0,0.0,0.13,0.133,10.0145,1.855629,45.98279,14.743469,2e-06,31.148472,0.5,1.136774,2.116274,,,,,,,0.244832,1.499286,0.03612804,0.05858504,
M1_SCAT32-060_00_c0294,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,200.0,1024,2,m1_contour_2,RQL,10.5256,0.35533,,0.48024,-0.00849,2.988037,74.04,0.010239999999999999,0.0,0.0,0.14,0.136,10.5114,1.880558,156.44308,29.391907,4e-06,31.367662,0.5,1.605049,2.988037,,,,,,,0.244832,2.120311,0.07230186,0.11717007,
M1_SCAT32-060_00_c0295,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,500.0,1024,2,m1_contour_2,RQL,11.9598,0.53545,,0.40822,-0.01307,4.719916,184.31,0.025599999999999998,0.0,0.0,0.18,0.177,11.9227,2.006736,913.79309,73.337219,1e-05,31.182492,0.5,2.535342,4.719916,,,,,,,0.244832,3.352506,0.17998886,0.29292519,
M1_SCAT32-060_00_c0296,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,1000.0,1024,2,m1_contour_2,RQL,12.9275,0.6272,,0.36433,-0.0052,6.672807,370.16,0.051199999999999996,0.0,0.0,0.3,0.304,12.9106,1.994026,3472.411549,146.579407,2e-05,31.068567,0.5,3.584353,6.672807,,,,,,,0.244832,4.74116,0.36148357,0.58585037,
M1_SCAT32-060_00_c0297,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,2000.0,1024,2,m1_contour_2,RQL,14.7039,0.76693,,0.29728,-0.00568,9.435244,739.31,0.10239999999999999,0.0,0.0,0.34,0.336,14.6771,1.944778,13242.183583,293.063782,3.9e-05,31.018782,0.5,5.068219,9.435244,,,,,,,0.244832,6.705013,0.72198582,1.17170075,
M1_SCAT32-060_00_c0298,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,5.0,1024,3,m1_contour_2,RQL,8.1776,0.08956,,0.62801,0.03038,0.501358,1.91,0.000256,0.0,0.0,0.1,0.095,8.1812,1.529513,0.902006,0.82747,0.0,31.443221,0.5,0.269309,0.501358,,,,,,,0.244832,0.335251,0.00186253,0.00292925,
M1_SCAT32-060_00_c0299,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,10.0,1024,3,m1_contour_2,RQL,8.707,0.13109,,0.59005,0.02109,0.688362,3.78,0.000512,0.0,0.0,0.09,0.092,8.7228,1.908534,1.901729,1.559875,0.0,31.019947,0.5,0.369759,0.688362,,,,,,,0.244832,0.474116,0.00369358,0.0058585,
M1_SCAT32-060_00_c0300,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,20.0,1024,3,m1_contour_2,RQL,9.0857,0.19395,,0.56579,0.00188,0.95855,7.47,0.001024,0.0,0.0,0.12,0.114,9.0874,2.07605,4.478922,3.024719,0.0,31.453528,0.5,0.514893,0.95855,,,,,,,0.244832,0.670501,0.00729561,0.01171701,
M1_SCAT32-060_00_c0301,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,50.0,1024,3,m1_contour_2,RQL,9.6811,0.2555,,0.52892,-0.00684,1.501247,18.56,0.0025599999999999998,0.0,0.0,0.11,0.111,9.6728,1.996879,15.969947,7.41925,1e-06,31.455535,0.5,0.806407,1.501247,,,,,,,0.244832,1.060156,0.01812267,0.02929252,
M1_SCAT32-060_00_c0302,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,100.0,1024,3,m1_contour_2,RQL,10.1547,0.29732,,0.50127,-0.01146,2.116274,36.94,0.0051199999999999996,0.0,0.0,0.12,0.124,10.1391,2.317258,53.731484,14.743469,2e-06,31.130281,0.5,1.136774,2.116274,,,,,,,0.244832,1.499286,0.03607845,0.05858504,
M1_SCAT32-060_00_c0303,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,200.0,1024,3,m1_contour_2,RQL,10.6818,0.37669,,0.47165,-0.01014,2.988037,73.89,0.010239999999999999,0.0,0.0,0.14,0.136,10.6682,2.145518,173.851289,29.391907,4e-06,31.261078,0.5,1.605049,2.988037,,,,,,,0.244832,2.120311,0.07215977,0.11717007,
M1_SCAT32-060_00_c0304,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,500.0,1024,3,m1_contour_2,RQL,11.8778,0.52314,,0.41137,-0.00835,4.719916,184.88,0.025599999999999998,0.0,0.0,0.17,0.167,11.8558,1.975451,904.547838,73.337219,1e-05,31.327887,0.5,2.535342,4.719916,,,,,,,0.244832,3.352506,0.18054295,0.29292519,
M1_SCAT32-060_00_c0305,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,1000.0,1024,3,m1_contour_2,RQL,13.0569,0.64008,,0.35887,-0.00456,6.672807,370.29,0.051199999999999996,0.0,0.0,0.38,0.376,13.0419,1.939885,3396.565437,146.579407,2e-05,31.207376,0.5,3.584353,6.672807,,,,,,,0.244832,4.74116,0.36161423,0.58585037,
M1_SCAT32-060_00_c0306,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,2000.0,1024,3,m1_contour_2,RQL,14.6734,0.75981,,0.29832,-0.00498,9.435244,739.87,0.10239999999999999,0.0,0.0,0.19,0.185,14.647,1.966962,13453.520257,293.063782,3.9e-05,31.169477,0.5,5.068219,9.435244,,,,,,,0.244832,6.705013,0.72253036,1.17170075,
M1_SCAT32-060_00_c0307,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,5.0,1024,4,m1_contour_2,RQL,8.2707,0.08516,,0.62084,0.02847,0.501358,1.9,0.000256,0.0,0.0,0.09,0.087,8.2809,1.584738,0.904353,0.82747,0.0,31.302842,0.5,0.269309,0.501358,,,,,,,0.244832,0.335251,0.00185776,0.00292925,
M1_SCAT32-060_00_c0308,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,10.0,1024,4,m1_contour_2,RQL,8.6784,0.13224,,0.59307,-0.0,0.688362,3.74,0.000512,0.0,0.0,0.11,0.11,8.6784,1.4556,1.82091,1.559875,0.0,31.056814,0.5,0.369759,0.688362,,,,,,,0.244832,0.474116,0.00365257,0.0058585,
M1_SCAT32-060_00_c0309,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,20.0,1024,4,m1_contour_2,RQL,8.844,0.14641,,0.58012,0.02974,0.95855,7.61,0.001024,0.0,0.0,0.11,0.107,8.8701,1.503864,4.073162,3.024719,0.0,31.305322,0.5,0.514893,0.95855,,,,,,,0.244832,0.670501,0.00742817,0.01171701,
M1_SCAT32-060_00_c0310,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,50.0,1024,4,m1_contour_2,RQL,9.5806,0.22028,,0.53517,-0.00829,1.501247,18.54,0.0025599999999999998,0.0,0.0,0.11,0.113,9.5706,1.958365,15.771419,7.41925,1e-06,31.329466,0.5,0.806407,1.501247,,,,,,,0.244832,1.060156,0.01810646,0.02929252,
M1_SCAT32-060_00_c0311,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_contour_2,0.6,100.0,1024,4,m1_contour_2,RQL,10.073,0.30807,,0.50579,-0.00974,2.116274,37.0,0.0051199999999999996,0.0,0.0,0.13,0.131,10.0611,1.871601,46.320583,14.743469,2e-06,31.216582,0.5,1.136774,2.116274,,,,,,,0.244832,1.499286,0.03613758,0.05858504,
