cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy
M1_RIDGE-SCAT32_00_c0175,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_chirp_3,2.7017763786525886,50.0,1024,4,m1_chirp_3,RQL,7.282,0.22219,,0.59756,0.00467,2.126134,36.31,0.0025599999999999998,0.0,0.0,0.12,0.117,7.2837,3.232084,12.686827,2.780076,0.0,31.373515,0.5,1.14207,2.126134,,,,,,,0.233567,1.410967,0.0354557,0.13188579,
M1_RIDGE-SCAT32_00_c0176,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_chirp_3,5.376703938988707,100.0,1024,4,m1_chirp_3,RQL,7.4774,0.26643,,0.58432,0.00309,3.23823,83.88,0.0051199999999999996,0.0,0.0,0.15,0.15,7.4784,3.71084,22.402199,2.173295,0.0,31.394954,0.5,1.739442,3.23823,,,,,,,0.233567,2.144728,0.08191299,0.52492193,
M1_RIDGE-SCAT32_00_c0177,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_chirp_3,10.03705347101722,200.0,1024,4,m1_chirp_3,RQL,8.0521,0.37149,,0.54687,0.00279,4.783423,181.06,0.010239999999999999,0.0,0.0,0.2,0.196,8.0537,7.439357,63.383839,1.58295,0.0,31.04266,0.5,2.569455,4.783423,,,,,,,0.233567,3.149952,0.17681408,1.95981389,
M1_RIDGE-SCAT32_00_c0178,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_chirp_3,13.805668080728806,500.0,1024,4,m1_chirp_3,RQL,8.8135,0.48506,,0.50118,-0.00167,7.588871,464.2,0.025599999999999998,0.0,0.0,0.19,0.185,8.8115,10.760346,331.054814,2.214084,0.0,31.441131,0.5,4.076425,7.588871,,,,,,,0.233567,5.043268,0.45332336,6.73916406,
M1_RIDGE-SCAT32_00_c0179,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_chirp_3,17.540938212081567,1000.0,1024,4,m1_chirp_3,RQL,9.9173,0.61061,,0.44193,-0.00647,10.759344,941.92,0.051199999999999996,0.0,0.0,0.2,0.198,9.9044,29.455453,2362.613668,2.837946,0.0,31.448853,0.5,5.779471,10.759344,,,,,,,0.233567,7.184109,0.91983891,17.12503295,
M1_RIDGE-SCAT32_00_c0180,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_chirp_3,22.25454777474566,2000.0,1024,4,m1_chirp_3,RQL,10.8907,0.70459,,0.39539,-0.00677,15.250212,1906.25,0.10239999999999999,0.0,0.0,0.21,0.209,10.8709,24.052977,4963.428557,3.624364,0.0,31.139683,0.5,8.191778,15.250212,,,,,,,0.233567,10.218398,1.86157608,43.45376049,
M1_RIDGE-SCAT32_00_c0181,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.2517346849628758,5.0,1024,0,m1_contour_0,RQL,7.2204,0.01525,,0.6178,-0.02555,0.356293,0.98,0.000256,0.0,0.0,0.13,0.132,7.2125,3.329113,0.754026,0.682787,0.0,31.380795,0.5,0.191386,0.356293,,,,,,,0.21283,0.213419,0.00095844,0.00122841,
M1_RIDGE-SCAT32_00_c0182,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.49885126876782915,10.0,1024,0,m1_contour_0,RQL,7.9723,0.10816,,0.56585,0.01788,0.645834,3.36,0.000512,0.0,0.0,0.11,0.108,7.9755,1.0,1.694836,1.564661,0.0,31.434813,0.5,0.346915,0.645834,,,,,,,0.21283,0.388274,0.00327873,0.00486855,
M1_RIDGE-SCAT32_00_c0183,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.9914912212614111,20.0,1024,0,m1_contour_0,RQL,7.8581,0.09126,,0.57341,0.00432,1.112555,9.93,0.001024,0.0,0.0,0.11,0.108,7.8602,1.68741,3.977738,2.630157,0.0,31.142461,0.5,0.597618,1.112555,,,,,,,0.21283,0.671588,0.0096941,0.01935297,
M1_RIDGE-SCAT32_00_c0184,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,2.4609352755915106,50.0,1024,0,m1_contour_0,RQL,8.5459,0.19545,,0.52919,0.01478,2.094805,35.52,0.0025599999999999998,0.0,0.0,0.12,0.118,8.5572,1.45889,7.901603,3.087423,0.0,31.129195,0.5,1.125242,2.094805,,,,,,,0.21283,1.269027,0.03468323,0.12008782,
M1_RIDGE-SCAT32_00_c0185,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,4.897415083800521,100.0,1024,0,m1_contour_0,RQL,9.3154,0.33497,,0.48442,0.0125,3.205279,82.84,0.0051199999999999996,0.0,0.0,0.34,0.338,9.325,1.638627,12.631965,2.489455,0.0,31.440898,0.5,1.721742,3.205279,,,,,,,0.21283,1.939479,0.08089828,0.47796455,
M1_RIDGE-SCAT32_00_c0186,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,9.754717807366573,200.0,1024,0,m1_contour_0,RQL,10.0676,0.44568,,0.44398,0.00941,4.771085,181.05,0.010239999999999999,0.0,0.0,0.27,0.271,10.0824,1.76456,17.088739,1.658564,0.0,31.189669,0.5,2.562828,4.771085,,,,,,,0.21283,2.866522,0.1768055,1.90402866,
M1_RIDGE-SCAT32_00_c0187,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,13.805668080728806,500.0,1024,0,m1_contour_0,RQL,7.0609,0.54466,,0.61383,-0.03005,7.588871,465.21,0.025599999999999998,0.0,0.0,0.13,0.132,7.2686,2.004652,63.171116,2.214084,0.0,31.2841,0.5,4.076425,7.588871,,,,,,,0.21283,4.595494,0.45431137,6.73683962,
M1_RIDGE-SCAT32_00_c0188,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,17.540938212081567,1000.0,1024,0,m1_contour_0,RQL,7.2064,0.55725,,0.60154,-0.03443,10.759344,944.19,0.051199999999999996,0.0,0.0,0.13,0.132,7.4442,1.877872,151.834595,2.837946,0.0,31.146568,0.5,5.779471,10.759344,,,,,,,0.21283,6.546257,0.92205811,17.11912626,
M1_RIDGE-SCAT32_00_c0189,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,22.25454777474566,2000.0,1024,0,m1_contour_0,RQL,9.0129,0.62092,,0.5188,0.05196,15.250212,1910.5,0.10239999999999999,0.0,0.0,0.77,0.774,8.7296,2.149442,448.97627,3.624364,0.0,31.289312,0.5,8.191778,15.250212,,,,,,,0.21283,9.311142,1.86571884,43.43877261,
M1_RIDGE-SCAT32_00_c0190,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.24855191739612076,5.0,1024,1,m1_contour_0,RQL,7.2925,0.01225,,0.61237,0.03406,0.354368,1.02,0.000256,0.0,0.0,0.11,0.108,7.2892,1.0,0.689454,0.678879,0.0,31.417681,0.5,0.190352,0.354368,,,,,,,0.21283,0.212336,0.00099754,0.00121287,
M1_RIDGE-SCAT32_00_c0191,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.49254412186392504,10.0,1024,1,m1_contour_0,RQL,7.5018,0.04653,,0.59821,0.03266,0.642921,3.36,0.000512,0.0,0.0,0.11,0.108,7.4924,1.0,1.70029,1.563713,0.0,31.254244,0.5,0.34535,0.642921,,,,,,,0.21283,0.386626,0.00328255,0.004807,
M1_RIDGE-SCAT32_00_c0192,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.9789554592458644,20.0,1024,1,m1_contour_0,RQL,7.8728,0.08654,,0.57229,0.00901,1.108752,9.89,0.001024,0.0,0.0,0.1,0.103,7.8772,1.602015,3.929313,2.645409,0.0,31.268113,0.5,0.595575,1.108752,,,,,,,0.21283,0.669439,0.00965977,0.01910828,
M1_RIDGE-SCAT32_00_c0193,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,2.4298208307139952,50.0,1024,1,m1_contour_0,RQL,8.7255,0.22964,,0.51871,0.00695,2.090463,35.29,0.0025599999999999998,0.0,0.0,0.12,0.115,8.731,1.945392,9.667825,3.130676,0.0,31.365911,0.5,1.12291,2.090463,,,,,,,0.21283,1.266686,0.03446674,0.11856951,
M1_RIDGE-SCAT32_00_c0194,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,4.835495392868951,100.0,1024,1,m1_contour_0,RQL,9.1545,0.29739,,0.49356,0.00735,3.200762,82.61,0.0051199999999999996,0.0,0.0,0.35,0.35,9.1627,1.773214,13.723191,2.535403,0.0,31.516945,0.5,1.719316,3.200762,,,,,,,0.21283,1.937377,0.08067417,0.47192149,
M1_RIDGE-SCAT32_00_c0195,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,9.631385579768644,200.0,1024,1,m1_contour_0,RQL,10.2853,0.47717,,0.4328,0.01049,4.765638,180.85,0.010239999999999999,0.0,0.0,0.36,0.358,10.3039,1.925567,18.812085,1.693395,0.0,31.060492,0.5,2.559902,4.765638,,,,,,,0.21283,2.864817,0.17661095,1.87995538,
M1_RIDGE-SCAT32_00_c0196,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,13.805668080728806,500.0,1024,1,m1_contour_0,RQL,7.4748,0.56681,,0.59397,-0.01158,7.588871,465.17,0.025599999999999998,0.0,0.0,0.78,0.781,7.5542,2.133685,67.162202,2.214084,0.0,31.316637,0.5,4.076425,7.588871,,,,,,,0.21283,4.595494,0.45426559,6.73683962,
M1_RIDGE-SCAT32_00_c0197,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,17.540938212081567,1000.0,1024,1,m1_contour_0,RQL,12.7967,0.74321,,0.32479,0.00016,10.759344,944.14,0.051199999999999996,0.0,0.0,0.76,0.762,12.7974,2.030735,164.583639,2.837946,0.0,31.266505,0.5,5.779471,10.759344,,,,,,,0.21283,6.546257,0.92201614,17.11912626,
M1_RIDGE-SCAT32_00_c0198,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,22.25454777474566,2000.0,1024,1,m1_contour_0,RQL,7.2697,0.56208,,0.5947,-0.03969,15.250212,1910.49,0.10239999999999999,0.0,0.0,0.14,0.135,7.5436,1.861212,388.53865,3.624364,0.0,31.231062,0.5,8.191778,15.250212,,,,,,,0.21283,9.311142,1.86571407,43.43877261,
M1_RIDGE-SCAT32_00_c0199,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.24452678019459295,5.0,1024,2,m1_contour_0,RQL,7.3703,0.03018,,0.60856,0.06192,0.351909,1.03,0.000256,0.0,0.0,0.07,0.065,7.3435,1.0,0.693779,0.673827,0.0,31.43737,0.5,0.189031,0.351909,,,,,,,0.21283,0.21095,0.00100517,0.00119323,
M1_RIDGE-SCAT32_00_c0200,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.484567689056333,10.0,1024,2,m1_contour_0,RQL,7.5582,0.04791,,0.59337,0.02117,0.639189,3.3,0.000512,0.0,0.0,0.1,0.104,7.5631,2.363811,1.93346,1.562262,0.0,31.195036,0.5,0.343345,0.639189,,,,,,,0.21283,0.384512,0.0032196,0.00472915,
M1_RIDGE-SCAT32_00_c0201,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.9631019101003581,20.0,1024,2,m1_contour_0,RQL,7.8922,0.10938,,0.57094,0.01609,1.103863,9.84,0.001024,0.0,0.0,0.1,0.103,7.8978,1.430059,3.810043,2.664652,0.0,31.276457,0.5,0.592949,1.103863,,,,,,,0.21283,0.666672,0.00961208,0.01879884,
M1_RIDGE-SCAT32_00_c0202,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,2.3904714572663264,50.0,1024,2,m1_contour_0,RQL,8.4845,0.20789,,0.53344,0.00958,2.084866,35.14,0.0025599999999999998,0.0,0.0,0.12,0.117,8.4879,1.51875,8.330676,3.186631,0.0,31.195299,0.5,1.119903,2.084866,,,,,,,0.21283,1.263657,0.03431892,0.11664936,
M1_RIDGE-SCAT32_00_c0203,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,4.75718767914235,100.0,1024,2,m1_contour_0,RQL,9.3956,0.35093,,0.48003,0.00847,3.194951,82.38,0.0051199999999999996,0.0,0.0,0.35,0.345,9.4042,1.859664,14.495422,2.595396,0.0,31.290089,0.5,1.716195,3.194951,,,,,,,0.21283,1.93465,0.0804491,0.46427902,
M1_RIDGE-SCAT32_00_c0204,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,9.475411532955716,200.0,1024,2,m1_contour_0,RQL,10.2655,0.47347,,0.43386,0.00949,4.758694,180.54,0.010239999999999999,0.0,0.0,0.47,0.474,10.2826,1.843772,18.756221,1.739118,0.0,31.404155,0.5,2.556172,4.758694,,,,,,,0.21283,2.862602,0.17630672,1.84951072,
M1_RIDGE-SCAT32_00_c0205,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,13.805668080728806,500.0,1024,2,m1_contour_0,RQL,7.1515,0.55545,,0.60714,-0.03026,7.588871,465.21,0.025599999999999998,0.0,0.0,0.13,0.134,7.3638,1.983416,62.364405,2.214084,0.0,31.200598,0.5,4.076425,7.588871,,,,,,,0.21283,4.595494,0.4543066,6.73683962,
M1_RIDGE-SCAT32_00_c0206,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,17.540938212081567,1000.0,1024,2,m1_contour_0,RQL,12.4416,0.7246,,0.33848,-0.00062,10.759344,944.2,0.051199999999999996,0.0,0.0,0.76,0.758,12.4389,1.879847,153.583092,2.837946,0.0,31.478986,0.5,5.779471,10.759344,,,,,,,0.21283,6.546257,0.92207146,17.11912626,
M1_RIDGE-SCAT32_00_c0207,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,22.25454777474566,2000.0,1024,2,m1_contour_0,RQL,10.9422,0.70802,,0.40291,0.00897,15.250212,1910.45,0.10239999999999999,0.0,0.0,0.77,0.772,10.9254,2.062171,432.321514,3.624364,0.0,31.393845,0.5,8.191778,15.250212,,,,,,,0.21283,9.311142,1.86567593,43.43877261,
M1_RIDGE-SCAT32_00_c0208,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.24661903552426745,5.0,1024,3,m1_contour_0,RQL,7.2489,0.01837,,0.61527,0.02633,0.353191,1.01,0.000256,0.0,0.0,0.1,0.099,7.2482,2.324002,0.724687,0.676469,0.0,31.225447,0.5,0.18972,0.353191,,,,,,,0.21283,0.211672,0.00098228,0.00120344,
M1_RIDGE-SCAT32_00_c0209,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.48871381705593026,10.0,1024,3,m1_contour_0,RQL,7.4364,0.02915,,0.60224,0.04659,0.641136,3.37,0.000512,0.0,0.0,0.09,0.09,7.4342,1.188879,1.752653,1.563052,0.0,31.48347,0.5,0.344391,0.641136,,,,,,,0.21283,0.385615,0.00329113,0.00476962,
M1_RIDGE-SCAT32_00_c0210,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.9713425416697248,20.0,1024,3,m1_contour_0,RQL,8.1222,0.13835,,0.556,0.01435,1.106416,9.87,0.001024,0.0,0.0,0.1,0.099,8.128,1.767277,4.065068,2.654657,0.0,31.149071,0.5,0.59432,1.106416,,,,,,,0.21283,0.668117,0.00963688,0.01895969,
M1_RIDGE-SCAT32_00_c0211,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,2.410925154169872,50.0,1024,3,m1_contour_0,RQL,8.5968,0.2105,,0.52675,0.00075,2.08779,35.15,0.0025599999999999998,0.0,0.0,0.12,0.12,8.5974,1.765191,9.087808,3.157368,0.0,31.159003,0.5,1.121474,2.08779,,,,,,,0.21283,1.265241,0.03432846,0.11764745,
M1_RIDGE-SCAT32_00_c0212,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,4.7978918149757614,100.0,1024,3,m1_contour_0,RQL,9.1803,0.30997,,0.49214,0.00657,3.197985,82.49,0.0051199999999999996,0.0,0.0,0.16,0.156,9.1878,1.773995,13.778423,2.563944,0.0,31.257043,0.5,1.717824,3.197985,,,,,,,0.21283,1.936077,0.08055401,0.46825155,
M1_RIDGE-SCAT32_00_c0213,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,9.556486416716542,200.0,1024,3,m1_contour_0,RQL,10.1146,0.44818,,0.44129,0.01148,4.762311,180.74,0.010239999999999999,0.0,0.0,0.27,0.272,10.1351,1.833746,18.309519,1.715112,0.0,31.219144,0.5,2.558115,4.762311,,,,,,,0.21283,2.863762,0.17650795,1.86533577,
M1_RIDGE-SCAT32_00_c0214,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,13.805668080728806,500.0,1024,3,m1_contour_0,RQL,11.894,0.69689,,0.35974,0.00578,7.588871,465.2,0.025599999999999998,0.0,0.0,0.77,0.766,11.9098,2.082405,65.431467,2.214084,0.0,31.232739,0.5,4.076425,7.588871,,,,,,,0.21283,4.595494,0.45429897,6.73683962,
M1_RIDGE-SCAT32_00_c0215,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,17.540938212081567,1000.0,1024,3,m1_contour_0,RQL,8.8989,0.61705,,0.52698,0.05543,10.759344,944.04,0.051199999999999996,0.0,0.0,0.77,0.772,8.5937,1.845507,148.796308,2.837946,0.0,31.046528,0.5,5.779471,10.759344,,,,,,,0.21283,6.546257,0.92191887,17.11912626,
M1_RIDGE-SCAT32_00_c0216,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,22.25454777474566,2000.0,1024,3,m1_contour_0,RQL,7.3064,0.56216,,0.59267,-0.03878,15.250212,1910.58,0.10239999999999999,0.0,0.0,0.13,0.133,7.5732,1.973545,415.103848,3.624364,0.0,31.486161,0.5,8.191778,15.250212,,,,,,,0.21283,9.311142,1.86579609,43.43877261,
M1_RIDGE-SCAT32_00_c0217,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.24432196732974532,5.0,1024,4,m1_contour_0,RQL,7.1997,0.00932,,0.62121,0.07668,0.351783,1.04,0.000256,0.0,0.0,0.09,0.085,7.1647,1.0,0.678471,0.673567,0.0,31.290311,0.5,0.188963,0.351783,,,,,,,0.21283,0.210879,0.0010128,0.00119223,
M1_RIDGE-SCAT32_00_c0218,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.48416182064171914,10.0,1024,4,m1_contour_0,RQL,7.5063,0.04494,,0.597,0.02116,0.638997,3.3,0.000512,0.0,0.0,0.08,0.083,7.51,1.021441,1.723272,1.562181,0.0,31.348663,0.5,0.343243,0.638997,,,,,,,0.21283,0.384403,0.00321865,0.00472519,
M1_RIDGE-SCAT32_00_c0219,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,0.9622952268356828,20.0,1024,4,m1_contour_0,RQL,7.8996,0.0953,,0.57066,0.00436,1.103612,9.78,0.001024,0.0,0.0,0.12,0.122,7.902,1.443161,3.822429,2.665629,0.0,31.302844,0.5,0.592814,1.103612,,,,,,,0.21283,0.66653,0.00955486,0.01878309,
M1_RIDGE-SCAT32_00_c0220,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,2.3884692254162623,50.0,1024,4,m1_contour_0,RQL,8.5163,0.19606,,0.53104,0.01661,2.084577,35.22,0.0025599999999999998,0.0,0.0,0.12,0.118,8.5271,1.555508,8.497595,3.189516,0.0,31.408008,0.5,1.119748,2.084577,,,,,,,0.21283,1.263501,0.03439617,0.11655165,
M1_RIDGE-SCAT32_00_c0221,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,4.753203112558651,100.0,1024,4,m1_contour_0,RQL,9.3764,0.33877,,0.48096,0.01041,3.194653,82.39,0.0051199999999999996,0.0,0.0,0.75,0.748,9.3873,1.880204,14.560926,2.598506,0.0,31.076603,0.5,1.716034,3.194653,,,,,,,0.21283,1.934509,0.0804615,0.46389015,
M1_RIDGE-SCAT32_00_c0222,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,9.46747503544763,200.0,1024,4,m1_contour_0,RQL,6.7719,0.51598,,0.64157,-0.01599,4.758338,180.6,0.010239999999999999,0.0,0.0,0.81,0.805,6.8847,1.729611,17.744109,1.741497,0.0,31.43856,0.5,2.555981,4.758338,,,,,,,0.21283,2.862488,0.17636395,1.84796159,
M1_RIDGE-SCAT32_00_c0223,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,13.805668080728806,500.0,1024,4,m1_contour_0,RQL,7.1953,0.56155,,0.60381,-0.03108,7.588871,465.18,0.025599999999999998,0.0,0.0,0.13,0.134,7.4115,1.91512,60.424652,2.214084,0.0,31.2712,0.5,4.076425,7.588871,,,,,,,0.21283,4.595494,0.4542799,6.73683962,
M1_RIDGE-SCAT32_00_c0224,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,17.540938212081567,1000.0,1024,4,m1_contour_0,RQL,9.6851,0.64528,,0.4723,0.03369,10.759344,944.13,0.051199999999999996,0.0,0.0,0.77,0.766,9.5451,1.773419,144.358216,2.837946,0.0,31.326161,0.5,5.779471,10.759344,,,,,,,0.21283,6.546257,0.92200279,17.11912626,
M1_RIDGE-SCAT32_00_c0225,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_0,22.25454777474566,2000.0,1024,4,m1_contour_0,RQL,9.6446,0.64689,,0.47404,0.03075,15.250212,1910.56,0.10239999999999999,0.0,0.0,0.77,0.772,9.5133,1.956195,406.363482,3.624364,0.0,31.09067,0.5,8.191778,15.250212,,,,,,,0.21283,9.311142,1.86578274,43.43877261,
M1_RIDGE-SCAT32_00_c0226,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,0.264162124142364,5.0,1024,0,m1_contour_1,RQL,7.4981,0.05226,,0.57934,0.02334,0.363642,1.07,0.000256,0.0,0.0,0.12,0.121,7.4972,1.0,0.699637,0.69733,0.0,31.164253,0.5,0.195333,0.363642,,,,,,,0.217391,0.222208,0.00104237,0.00128942,
M1_RIDGE-SCAT32_00_c0227,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,0.5234781643548913,10.0,1024,0,m1_contour_1,RQL,8.0215,0.07676,,0.54569,-0.00543,0.656889,3.41,0.000512,0.0,0.0,0.09,0.087,8.0168,1.0,1.653845,1.566778,0.0,31.279348,0.5,0.352853,0.656889,,,,,,,0.217391,0.40297,0.00333118,0.00511037,
M1_RIDGE-SCAT32_00_c0228,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,1.040438377077622,20.0,1024,0,m1_contour_1,RQL,8.6015,0.15199,,0.50981,0.00636,1.126889,10.16,0.001024,0.0,0.0,0.1,0.103,8.6076,1.785272,4.001723,2.57046,0.0,31.249897,0.5,0.605318,1.126889,,,,,,,0.217391,0.69423,0.00992203,0.02031421,
M1_RIDGE-SCAT32_00_c0229,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,2.5824247853369826,50.0,1024,0,m1_contour_1,RQL,9.0816,0.23054,,0.48199,0.01843,2.111088,35.99,0.0025599999999999998,0.0,0.0,0.13,0.133,9.095,1.852611,8.833687,2.926539,0.0,31.345359,0.5,1.133988,2.111088,,,,,,,0.217391,1.305124,0.03514862,0.12605245,
M1_RIDGE-SCAT32_00_c0230,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,5.13918680508563,100.0,1024,0,m1_contour_1,RQL,10.6272,0.54177,,0.40351,0.01812,3.222321,83.47,0.0051199999999999996,0.0,0.0,0.77,0.768,10.6387,2.47701,16.65174,2.32173,0.0,31.335207,0.5,1.730896,3.222321,,,,,,,0.217391,1.988994,0.0815134,0.50170454,
M1_RIDGE-SCAT32_00_c0231,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,10.03705347101722,200.0,1024,0,m1_contour_1,RQL,6.9806,0.47987,,0.60317,-0.0245,4.783423,181.45,0.010239999999999999,0.0,0.0,0.84,0.836,7.147,2.813146,24.91996,1.58295,0.0,30.99935,0.5,2.569455,4.783423,,,,,,,0.217391,2.931792,0.17719364,1.95970119,
M1_RIDGE-SCAT32_00_c0232,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,13.805668080728806,500.0,1024,0,m1_contour_1,RQL,7.366,0.50301,,0.57404,-0.03231,7.588871,465.14,0.025599999999999998,0.0,0.0,0.81,0.811,7.577,3.178008,98.943741,2.214084,0.0,31.314356,0.5,4.076425,7.588871,,,,,,,0.217391,4.693981,0.4542408,6.73877653,
M1_RIDGE-SCAT32_00_c0233,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,17.540938212081567,1000.0,1024,0,m1_contour_1,RQL,7.4184,0.50846,,0.5666,-0.04217,10.759344,943.77,0.051199999999999996,0.0,0.0,0.13,0.133,7.6903,3.298188,265.285849,2.837946,0.0,31.236865,0.5,5.779471,10.759344,,,,,,,0.217391,6.686551,0.92164707,17.12404819,
M1_RIDGE-SCAT32_00_c0234,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,22.25454777474566,2000.0,1024,0,m1_contour_1,RQL,7.4699,0.51275,,0.56274,-0.04395,15.250212,1910.12,0.10239999999999999,0.0,0.0,0.14,0.135,7.7496,3.50215,723.110213,3.624364,0.0,31.024584,0.5,8.191778,15.250212,,,,,,,0.217391,9.510691,1.86535549,43.45126172,
M1_RIDGE-SCAT32_00_c0235,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,0.2707566772358698,5.0,1024,1,m1_contour_1,RQL,7.2283,0.02922,,0.59708,0.05354,0.36744,1.11,0.000256,0.0,0.0,0.09,0.092,7.2351,1.632142,0.742455,0.704602,0.0,31.084857,0.5,0.197373,0.36744,,,,,,,0.217391,0.22438,0.00108147,0.00132161,
M1_RIDGE-SCAT32_00_c0236,M1_RIDGE-SCAT32_00,32,m1pat:RIDGE-SCAT32:m1_contour_1,0.5365462927224117,10.0,1024,1,m1_contour_1,RQL,7.9673,0.0728,,0.54811,0.0429,0.66256,3.57,0.000512,0.0,0.0,0.11,0.108,7.9785,1.709168,1.855722,1.566951,0.0,31.27694,0.5,0.3559,0.66256,,,,,,,0.217391,0.40623,0.00348949,0.00523794,
