cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_00,RQL,13.12,0.16036,,0.37113,0.00342,0.913636,187.88,0.051199999999999996,0.0,0.0,37.97,37.96,13.121,1.0,74.927312,73.337219,1e-05,0.999384,0.5,0.448007,0.913636,OK,1.1373,0.05,0.625,False
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_00,POISSON-LIN,13.5573,0.17024,,0.49939,-0.37372,0.571023,187.88,0.051199999999999996,0.0,0.0,4.72,4.718,10.5426,1.0,74.927312,73.337219,1e-05,0.999384,0.5,0.280005,0.571023,,,,,
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_00,SAT-POISSON,12.94,0.16015,,0.37891,0.00341,0.356889,187.88,0.051199999999999996,0.0,0.0,2.92,2.921,12.9408,1.0,74.927312,73.337219,1e-05,0.999384,0.5,0.175003,0.356889,,,,,
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_00,PRECORRECT,2.6712,0.00506,,1.23889,0.00259,708976984236.9945,187.88,0.051199999999999996,0.0,0.0,0.87,0.869,2.6508,1.0,74.927312,73.337219,1e-05,0.999384,0.5,347651238626.2604,708976984236.9945,,,,,
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_01,RQL,18.1107,0.22555,,0.25618,0.00286,0.913636,187.82,0.051199999999999996,0.0,0.0,37.55,37.554,18.1092,2.032852,80.158911,73.337219,1e-05,0.999384,0.5,0.448007,0.913636,OK,1.062,0.325,0.9,False
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_01,POISSON-LIN,17.8332,0.21458,,0.44336,-0.37388,0.571023,187.82,0.051199999999999996,0.0,0.0,5.28,5.275,13.3449,2.032852,80.158911,73.337219,1e-05,0.999384,0.5,0.280005,0.571023,,,,,
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_01,SAT-POISSON,17.9749,0.21447,,0.26023,0.00289,0.356889,187.82,0.051199999999999996,0.0,0.0,2.52,2.519,17.973,2.032852,80.158911,73.337219,1e-05,0.999384,0.5,0.175003,0.356889,,,,,
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_01,PRECORRECT,3.9111,0.01565,,1.31802,0.00351,708976984236.9945,187.82,0.051199999999999996,0.0,0.0,0.87,0.87,3.8815,2.032852,80.158911,73.337219,1e-05,0.999384,0.5,347651238626.2604,708976984236.9945,,,,,
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_02,RQL,16.1561,0.38621,,0.17579,0.00275,0.913636,187.8,0.051199999999999996,0.0,0.0,37.38,37.381,16.146,1.0,76.270165,73.337219,1e-05,0.999384,0.5,0.448007,0.913636,OK,1.0149,0.375,0.575,False
S2B_c0041,S2B_01,64,bern50,0.6,500.0,2048,1,stl_02,POISSON-LIN,14.8579,0.31442,,0.406,-0.37394,0.571023,187.8,0.051199999999999996,0.0,0.0,4.93,4.928,8.8756,1.0,76.270165,73.337219,1e-05,0.999384,0.5,0.280005,0.571023,,,,,
