cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_00,RQL,13.6527,0.188,,0.34914,-0.00161,0.617455,187.29,0.10239999999999999,0.0,0.0,70.33,70.323,13.6514,3.71675,85.817295,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,0.9623,0.8,0.725,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_00,POISSON-LIN,13.7068,0.17587,,0.49938,-0.37572,0.38591,187.29,0.10239999999999999,0.0,0.0,9.6,9.597,10.5428,3.71675,85.817295,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_00,PRECORRECT,12.5754,0.15159,,0.39532,-0.01045,479142076797.9724,187.29,0.10239999999999999,0.0,0.0,2.86,2.861,12.5725,3.71675,85.817295,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_00,GI,4.1953,0.01863,,,,,187.29,0.10239999999999999,0.0,0.0,0.09,,,,,,,,,,,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_01,RQL,17.7788,0.21787,,0.2661,-0.00039,0.617455,187.43,0.10239999999999999,0.0,0.0,70.55,70.546,17.779,4.334813,87.892621,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,0.9217,0.925,0.6,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_01,POISSON-LIN,17.6538,0.21642,,0.44698,-0.37524,0.38591,187.43,0.10239999999999999,0.0,0.0,9.73,9.731,13.2743,4.334813,87.892621,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_01,PRECORRECT,18.062,0.24888,,0.25782,-0.01173,479142076797.9724,187.43,0.10239999999999999,0.0,0.0,3.24,3.239,18.0535,4.334813,87.892621,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_01,GI,5.8499,0.0232,,,,,187.43,0.10239999999999999,0.0,0.0,0.1,,,,,,,,,,,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_02,RQL,16.587,0.3498,,0.16708,-0.00025,0.617455,187.45,0.10239999999999999,0.0,0.0,70.02,70.016,16.5877,3.890272,86.399945,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,1.0367,0.25,0.875,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_02,POISSON-LIN,16.1645,0.34408,,0.40204,-0.37518,0.38591,187.45,0.10239999999999999,0.0,0.0,9.85,9.849,8.9606,3.890272,86.399945,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_02,PRECORRECT,18.1366,0.47071,,0.14067,0.01591,479142076797.9724,187.45,0.10239999999999999,0.0,0.0,3.26,3.262,18.082,3.890272,86.399945,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_02,GI,0.4707,0.00458,,,,,187.45,0.10239999999999999,0.0,0.0,0.1,,,,,,,,,,,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_03,RQL,16.4447,0.30989,,0.27724,-0.00041,0.617455,187.43,0.10239999999999999,0.0,0.0,70.45,70.445,16.4445,4.121174,87.175266,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,0.9671,0.8,0.075,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_03,POISSON-LIN,16.7245,0.33845,,0.45369,-0.37525,0.38591,187.43,0.10239999999999999,0.0,0.0,9.54,9.541,12.1665,4.121174,87.175266,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_03,PRECORRECT,15.0129,0.32844,,0.32771,0.024,479142076797.9724,187.43,0.10239999999999999,0.0,0.0,3.73,3.732,14.992,4.121174,87.175266,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_03,GI,4.8741,0.02092,,,,,187.43,0.10239999999999999,0.0,0.0,0.09,,,,,,,,,,,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_04,RQL,14.6109,0.1582,,0.39012,0.0014,0.617455,187.64,0.10239999999999999,0.0,0.0,68.44,68.437,14.6115,3.495553,85.074561,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,1.0426,0.2,0.95,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_04,POISSON-LIN,14.5233,0.12206,,0.52612,-0.37454,0.38591,187.64,0.10239999999999999,0.0,0.0,9.57,9.571,12.0139,3.495553,85.074561,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_04,PRECORRECT,13.9482,0.10031,,0.42116,-0.00895,479142076797.9724,187.64,0.10239999999999999,0.0,0.0,2.96,2.963,13.9466,3.495553,85.074561,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_04,GI,6.1098,0.03319,,,,,187.64,0.10239999999999999,0.0,0.0,0.09,,,,,,,,,,,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_05,RQL,15.3043,0.15169,,0.40376,-0.00235,0.617455,187.2,0.10239999999999999,0.0,0.0,67.95,67.948,15.3022,3.728026,85.855157,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,0.9075,1.0,0.4,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_05,POISSON-LIN,15.2596,0.13637,,0.53874,-0.376,0.38591,187.2,0.10239999999999999,0.0,0.0,9.49,9.49,12.7971,3.728026,85.855157,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_05,PRECORRECT,14.2898,0.09908,,0.45376,0.01054,479142076797.9724,187.2,0.10239999999999999,0.0,0.0,2.83,2.824,14.2881,3.728026,85.855157,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_05,GI,7.2673,0.03635,,,,,187.2,0.10239999999999999,0.0,0.0,0.09,,,,,,,,,,,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_06,RQL,13.4269,0.15227,,0.41532,0.00018,0.617455,187.5,0.10239999999999999,0.0,0.0,68.19,68.191,13.4271,3.593409,85.40314,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,0.9935,0.575,0.35,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_06,POISSON-LIN,13.641,0.13402,,0.53828,-0.37502,0.38591,187.5,0.10239999999999999,0.0,0.0,9.42,9.423,11.1746,3.593409,85.40314,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_06,PRECORRECT,12.3843,0.11432,,0.46851,-0.0156,479142076797.9724,187.5,0.10239999999999999,0.0,0.0,3.44,3.436,12.3804,3.593409,85.40314,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_06,GI,5.9406,0.04881,,,,,187.5,0.10239999999999999,0.0,0.0,0.09,,,,,,,,,,,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_07,RQL,14.1881,0.25467,,0.43527,0.00236,0.617455,187.75,0.10239999999999999,0.0,0.0,67.88,67.877,14.1928,4.841764,89.594856,73.337219,1e-05,1.0,0.5,0.302773,0.617455,OK,0.9868,0.65,0.575,False
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_07,POISSON-LIN,14.7996,0.28334,,0.55289,-0.37417,0.38591,187.75,0.10239999999999999,0.0,0.0,9.13,9.125,12.1152,4.841764,89.594856,73.337219,1e-05,1.0,0.5,0.189233,0.38591,,,,,
S2C_c0015,S2C_01,64,hadpair,0.6,500.0,2048,2,stl_07,PRECORRECT,12.1014,0.22743,,0.5542,0.02604,479142076797.9724,187.75,0.10239999999999999,0.0,0.0,3.53,3.526,12.0948,4.841764,89.594856,73.337219,1e-05,1.0,0.5,234950273676.43283,479142076797.9724,,,,,
