cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_0,RQL,8.2297,0.05304,,0.83128,0.00979,0.022708,0.24,0.001024,0.0,0.0,59.83,59.752,8.2293,1.0,0.212928,0.219079,0.0,0.999703,0.5,0.011135,0.022708,OK,0.9273,0.8,0.8,False
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_0,POISSON-LIN,8.2118,0.05205,,0.83306,-0.0388,0.021626,0.24,0.001024,0.0,0.0,2.09,2.089,8.2107,1.0,0.212928,0.219079,0.0,0.999703,0.5,0.010605,0.021626,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_0,SAT-POISSON,8.2294,0.05304,,0.83131,0.00974,0.020596,0.24,0.001024,0.0,0.0,2.05,2.053,8.2289,1.0,0.212928,0.219079,0.0,0.999703,0.5,0.0101,0.020596,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_0,PRECORRECT,6.6242,0.00324,,1.0,-1.0,24624023737.87486,0.24,0.001024,0.0,0.0,1.68,1.675,6.6242,1.0,0.212928,0.219079,0.0,0.999703,0.5,12074541970.70667,24624023737.87486,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_1,RQL,10.8607,0.33919,,0.87814,-0.01713,0.022708,0.23,0.001024,0.0,0.0,59.63,59.628,10.8604,64.0,0.221768,0.219079,0.0,0.999703,0.5,0.011135,0.022708,OK,1.0202,0.375,0.275,False
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_1,POISSON-LIN,10.8622,0.33891,,0.87848,-0.06322,0.021626,0.23,0.001024,0.0,0.0,2.56,2.56,10.857,64.0,0.221768,0.219079,0.0,0.999703,0.5,0.010605,0.021626,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_1,SAT-POISSON,10.8613,0.33931,,0.87809,-0.01716,0.020596,0.23,0.001024,0.0,0.0,2.93,2.926,10.8609,64.0,0.221768,0.219079,0.0,0.999703,0.5,0.0101,0.020596,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_1,PRECORRECT,9.7316,0.01431,,1.0,-1.0,24624023737.87486,0.23,0.001024,0.0,0.0,1.65,1.651,9.7316,64.0,0.221768,0.219079,0.0,0.999703,0.5,12074541970.70667,24624023737.87486,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_2,RQL,9.0534,0.12459,,0.85023,0.02598,0.022708,0.24,0.001024,0.0,0.0,60.19,60.194,9.0524,64.0,0.221371,0.219079,0.0,0.999703,0.5,0.011135,0.022708,OK,0.9375,0.775,0.875,False
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_2,POISSON-LIN,9.0785,0.12668,,0.84783,-0.02414,0.021626,0.24,0.001024,0.0,0.0,2.7,2.699,9.0769,64.0,0.221371,0.219079,0.0,0.999703,0.5,0.010605,0.021626,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_2,SAT-POISSON,9.0508,0.12438,,0.85049,0.02594,0.020596,0.24,0.001024,0.0,0.0,3.22,3.216,9.0498,64.0,0.221371,0.219079,0.0,0.999703,0.5,0.0101,0.020596,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_2,PRECORRECT,7.6431,0.00668,,1.0,-1.0,24624023737.87486,0.24,0.001024,0.0,0.0,1.68,1.675,7.6431,64.0,0.221371,0.219079,0.0,0.999703,0.5,12074541970.70667,24624023737.87486,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_3,RQL,8.4313,0.07189,,0.82903,0.01609,0.022708,0.24,0.001024,0.0,0.0,59.18,59.182,8.4313,64.0,0.220815,0.219079,0.0,0.999703,0.5,0.011135,0.022708,OK,1.0205,0.375,0.4,False
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_3,POISSON-LIN,8.4141,0.06974,,0.83093,-0.03295,0.021626,0.24,0.001024,0.0,0.0,2.95,2.947,8.4113,64.0,0.220815,0.219079,0.0,0.999703,0.5,0.010605,0.021626,,,,,
S2A_DETAIL_c0001,S2A_DETAIL_00,64,bern50,0.05,5.0,4096,0,detail_glyph_3,SAT-POISSON,8.397,0.06848,,0.83234,0.01627,0.020596,0.24,0.001024,0.0,0.0,3.35,3.35,8.3966,64.0,0.220815,0.219079,0.0,0.999703,0.5,0.0101,0.020596,,,,,
