cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_00,RQL,12.7773,0.13011,,0.38612,0.00187,0.678893,236.94,0.051199999999999996,0.5,0.0,32.95,32.939,12.777,1.713818,68.616556,65.723304,7e-06,0.99938,0.5,0.332899,0.678893,OK,1.1121,0.1,0.05,False
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_00,PRECORRECT,2.0794,0.00633,,1.32541,0.00188,936179637472.8385,236.94,0.051199999999999996,0.5,0.0,0.84,0.835,2.0644,1.713818,68.616556,65.723304,7e-06,0.99938,0.5,459061461486.4855,936179637472.8385,,,,,
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_01,RQL,17.4616,0.23769,,0.27601,0.00031,0.678893,236.81,0.051199999999999996,0.5,0.0,31.73,31.73,17.4613,1.282317,67.888099,65.723304,7e-06,0.99938,0.5,0.332899,0.678893,OK,0.9884,0.525,0.675,False
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_01,PRECORRECT,3.7219,0.01066,,1.34289,0.00032,936179637472.8385,236.81,0.051199999999999996,0.5,0.0,0.84,0.843,3.7192,1.282317,67.888099,65.723304,7e-06,0.99938,0.5,459061461486.4855,936179637472.8385,,,,,
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_02,RQL,16.5159,0.36278,,0.16859,0.00211,0.678893,236.96,0.051199999999999996,0.5,0.0,32.12,32.124,16.5094,1.0,63.452886,65.723304,7e-06,0.99938,0.5,0.332899,0.678893,OK,0.9765,0.625,0.95,False
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_02,PRECORRECT,-1.4548,0.00278,,1.33645,0.00212,936179637472.8385,236.96,0.051199999999999996,0.5,0.0,0.85,0.852,-1.473,1.0,63.452886,65.723304,7e-06,0.99938,0.5,459061461486.4855,936179637472.8385,,,,,
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_03,RQL,15.9037,0.29851,,0.2951,0.00487,0.678893,237.18,0.051199999999999996,0.5,0.0,32.19,32.191,15.9023,1.0,65.170512,65.723304,7e-06,0.99938,0.5,0.332899,0.678893,OK,0.9705,0.675,0.675,False
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_03,PRECORRECT,2.9174,0.00831,,1.32169,0.00464,936179637472.8385,237.18,0.051199999999999996,0.5,0.0,0.85,0.852,2.8792,1.0,65.170512,65.723304,7e-06,0.99938,0.5,459061461486.4855,936179637472.8385,,,,,
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_04,RQL,14.195,0.10677,,0.4093,0.00092,0.678893,236.86,0.051199999999999996,0.5,0.0,31.69,31.689,14.1948,3.569517,71.749329,65.723304,7e-06,0.99938,0.5,0.332899,0.678893,OK,0.9745,0.625,0.9,False
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_04,PRECORRECT,4.1515,0.01671,,1.30192,0.00097,936179637472.8385,236.86,0.051199999999999996,0.5,0.0,0.85,0.852,4.1438,3.569517,71.749329,65.723304,7e-06,0.99938,0.5,459061461486.4855,936179637472.8385,,,,,
S3_c0065,S3_02,64,bern50,0.6,500.0,2048,0,stl_05,RQL,14.7044,0.11332,,0.43251,0.00144,0.678893,236.9,0.051199999999999996,0.5,0.0,32.17,32.174,14.7047,1.0,65.873771,65.723304,7e-06,0.99938,0.5,0.332899,0.678893,OK,1.2026,0.025,0.325,False
