cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_00,RQL,12.4798,0.14522,,0.40087,0.03207,0.107926,5.08,0.002048,0.0,0.0,66.18,66.174,12.4513,1.0,1.364752,1.369792,0.0,0.999698,0.5,0.052922,0.107926,OK,0.9564,0.825,0.875,False
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_00,POISSON-LIN,11.3275,0.11095,,0.6115,-0.49223,0.053963,5.08,0.002048,0.0,0.0,9.77,9.771,8.7835,1.0,1.364752,1.369792,0.0,0.999698,0.5,0.026461,0.053963,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_00,SAT-POISSON,12.5348,0.15012,,0.39812,0.03185,0.026982,5.08,0.002048,0.0,0.0,3.54,3.54,12.5111,1.0,1.364752,1.369792,0.0,0.999698,0.5,0.013231,0.026982,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_00,PRECORRECT,4.5114,0.00013,,1.0,-1.0,2737116829216095.5,5.08,0.002048,0.0,0.0,1.63,1.633,4.5114,1.0,1.364752,1.369792,0.0,0.999698,0.5,1342162125285117.8,2737116829216095.5,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_01,RQL,17.9597,0.2502,,0.26621,0.05349,0.107926,5.13,0.002048,0.0,0.0,66.49,66.49,17.7756,5.352307,1.378793,1.369792,0.0,0.999698,0.5,0.052922,0.107926,OK,1.0603,0.1,0.025,False
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_01,POISSON-LIN,14.7141,0.21101,,0.5536,-0.48703,0.053963,5.13,0.002048,0.0,0.0,9.25,9.25,11.4162,5.352307,1.378793,1.369792,0.0,0.999698,0.5,0.026461,0.053963,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_01,SAT-POISSON,18.0485,0.24862,,0.26311,0.05344,0.026982,5.13,0.002048,0.0,0.0,5.08,5.077,17.8773,5.352307,1.378793,1.369792,0.0,0.999698,0.5,0.013231,0.026982,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_01,PRECORRECT,6.28,0.00011,,1.0,-1.0,2737116829216095.5,5.13,0.002048,0.0,0.0,1.69,1.691,6.28,5.352307,1.378793,1.369792,0.0,0.999698,0.5,1342162125285117.8,2737116829216095.5,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_02,RQL,18.008,0.43839,,0.14942,0.04641,0.107926,5.11,0.002048,0.0,0.0,66.48,66.479,17.5577,21.280318,1.405581,1.369792,0.0,0.999698,0.5,0.052922,0.107926,OK,0.9907,0.625,0.175,False
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_02,POISSON-LIN,14.7371,0.34852,,0.50883,-0.48867,0.053963,5.11,0.002048,0.0,0.0,8.49,8.485,6.9147,21.280318,1.405581,1.369792,0.0,0.999698,0.5,0.026461,0.053963,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_02,SAT-POISSON,18.0414,0.46295,,0.14874,0.04656,0.026982,5.11,0.002048,0.0,0.0,3.29,3.29,17.5973,21.280318,1.405581,1.369792,0.0,0.999698,0.5,0.013231,0.026982,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_02,PRECORRECT,1.0461,6e-05,,1.0,-1.0,2737116829216095.5,5.11,0.002048,0.0,0.0,1.72,1.717,1.0461,21.280318,1.405581,1.369792,0.0,0.999698,0.5,1342162125285117.8,2737116829216095.5,,,,,
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_03,RQL,15.1015,0.31557,,0.32741,0.05238,0.107926,5.13,0.002048,0.0,0.0,66.27,66.267,14.9998,18.949943,1.401661,1.369792,0.0,0.999698,0.5,0.052922,0.107926,OK,0.9638,0.75,0.225,False
S2A_NATURAL_c0142,S2A_NATURAL_25,64,bern50,1.0,10.0,4096,1,stl_03,POISSON-LIN,14.6552,0.29154,,0.56324,-0.48723,0.053963,5.13,0.002048,0.0,0.0,10.27,10.27,10.2878,18.949943,1.401661,1.369792,0.0,0.999698,0.5,0.026461,0.053963,,,,,
