cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_glyph_0,RQL,8.2875,0.05778,,0.82572,0.00082,0.314551,46.18,0.040959999999999996,0.0,0.0,70.88,70.876,8.2875,1.0,27.098558,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.9983,0.55,0.95,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_glyph_1,RQL,11.0591,0.36537,,0.85818,0.00515,0.314551,46.33,0.040959999999999996,0.0,0.0,69.74,69.736,11.06,1.071058,27.690879,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.154,0.025,0.8,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_glyph_2,RQL,9.1367,0.13056,,0.84202,0.00027,0.314551,46.16,0.040959999999999996,0.0,0.0,69.85,69.847,9.1367,3.447019,28.423496,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0638,0.075,0.05,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_glyph_3,RQL,8.4088,0.07002,,0.83117,0.00268,0.314551,46.25,0.040959999999999996,0.0,0.0,69.99,69.985,8.4088,4.085729,28.620439,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.978,0.7,0.7,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_chirp_0,RQL,6.1193,0.00443,,0.66129,0.00298,0.314551,46.26,0.040959999999999996,0.0,0.0,69.7,69.7,6.1193,2.55223,28.147591,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0314,0.325,0.625,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_chirp_1,RQL,6.1845,0.00611,,0.6849,0.00256,0.314551,46.24,0.040959999999999996,0.0,0.0,69.54,69.535,6.1847,2.466798,28.121249,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.9186,0.975,0.975,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_chirp_2,RQL,6.1495,0.00593,,0.65656,0.00076,0.314551,46.18,0.040959999999999996,0.0,0.0,70.44,70.442,6.1495,1.0,27.531625,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0563,0.125,1.0,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_chirp_3,RQL,5.9924,0.00468,,0.72663,-0.00176,0.314551,46.09,0.040959999999999996,0.0,0.0,69.88,69.882,5.9925,1.312942,27.765463,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0225,0.425,0.225,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_spokes_0,RQL,6.8734,0.00803,,0.79904,-0.00153,0.314551,46.1,0.040959999999999996,0.0,0.0,69.93,69.925,6.8731,3.25062,28.362937,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.9881,0.575,0.45,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_spokes_1,RQL,6.773,0.00646,,0.80276,0.00498,0.314551,46.33,0.040959999999999996,0.0,0.0,70.2,70.199,6.7738,4.522804,28.755209,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.9266,0.925,0.2,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_spokes_2,RQL,6.7749,0.01649,,0.80997,-0.0003,0.314551,46.14,0.040959999999999996,0.0,0.0,70.11,70.112,6.7749,6.114448,29.245985,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0253,0.4,0.05,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_spokes_3,RQL,6.8429,0.0056,,0.80672,0.00052,0.314551,46.17,0.040959999999999996,0.0,0.0,70.13,70.128,6.843,1.0,27.198896,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0191,0.45,0.45,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_maze_0,RQL,9.6641,0.00796,,0.93612,-0.00184,0.314551,46.09,0.040959999999999996,0.0,0.0,70.15,70.146,9.6641,6.562601,29.384171,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.065,0.075,0.625,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_maze_1,RQL,9.6667,0.00824,,0.93583,-0.00163,0.314551,46.09,0.040959999999999996,0.0,0.0,69.75,69.748,9.6667,4.250893,28.671366,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0274,0.4,0.275,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_maze_2,RQL,9.0636,0.00763,,0.92415,0.00012,0.314551,46.16,0.040959999999999996,0.0,0.0,69.98,69.975,9.0636,5.533849,29.06696,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0047,0.525,0.475,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_maze_3,RQL,6.8647,0.00497,,0.84102,-0.00025,0.314551,46.14,0.040959999999999996,0.0,0.0,70.28,70.281,6.8647,2.894698,28.25319,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0509,0.175,0.4,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_contour_0,RQL,8.0658,0.11143,,0.79632,-0.00013,0.314551,46.15,0.040959999999999996,0.0,0.0,69.78,69.779,8.0658,4.692636,28.807576,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0214,0.4,0.55,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_contour_1,RQL,8.5524,0.13199,,0.80206,0.00376,0.314551,46.29,0.040959999999999996,0.0,0.0,71.08,71.08,8.5536,2.003098,27.978269,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0778,0.1,0.3,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_contour_2,RQL,9.4783,0.17467,,0.71613,0.00227,0.314551,46.23,0.040959999999999996,0.0,0.0,69.9,69.899,9.4785,3.884882,28.558509,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.1164,0.025,0.1,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_contour_3,RQL,10.3051,0.26988,,0.77702,0.00021,0.314551,46.16,0.040959999999999996,0.0,0.0,70.17,70.173,10.3051,4.148947,28.639932,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,1.0753,0.1,0.525,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_microtexture_0,RQL,14.9291,0.03289,,0.59266,-0.00148,0.314551,46.1,0.040959999999999996,0.0,0.0,70.45,70.45,14.9295,1.790778,27.912801,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.9568,0.8,0.725,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_microtexture_1,RQL,14.0694,0.02603,,0.53685,-0.00047,0.314551,46.13,0.040959999999999996,0.0,0.0,70.18,70.178,14.0694,1.0,27.184379,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.9938,0.55,1.0,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_microtexture_2,RQL,16.061,0.04748,,0.59603,0.00018,0.314551,46.16,0.040959999999999996,0.0,0.0,70.07,70.067,16.061,2.818133,28.229581,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.999,0.475,0.175,False
S2A_DETAIL_c0074,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,3,detail_microtexture_3,RQL,15.3081,0.03848,,0.60291,0.00353,0.314551,46.28,0.040959999999999996,0.0,0.0,71.3,71.297,15.3079,1.0,26.752409,27.360623,6e-06,0.999693,0.5,0.154242,0.314551,OK,0.9947,0.55,0.475,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_glyph_0,RQL,8.3245,0.05944,,0.82221,0.00118,0.313821,46.19,0.040959999999999996,0.0,0.0,71.55,71.55,8.3245,1.748369,27.899735,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0512,0.175,0.375,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_glyph_1,RQL,11.1352,0.37498,,0.85076,0.00162,0.313821,46.21,0.040959999999999996,0.0,0.0,71.09,71.09,11.1355,5.372913,29.017368,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,0.9872,0.55,0.6,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_glyph_2,RQL,9.1745,0.13722,,0.83838,-0.0026,0.313821,46.06,0.040959999999999996,0.0,0.0,70.82,70.815,9.1743,4.44224,28.730393,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,0.9606,0.75,0.3,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_glyph_3,RQL,8.4219,0.06978,,0.82993,-0.00234,0.313821,46.07,0.040959999999999996,0.0,0.0,70.44,70.441,8.4218,4.247399,28.670314,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.087,0.025,0.35,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_chirp_0,RQL,6.0795,0.00484,,0.66433,0.00286,0.313821,46.25,0.040959999999999996,0.0,0.0,71.0,71.001,6.0794,1.0,27.133905,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,0.9823,0.625,0.1,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_chirp_1,RQL,6.0255,0.006,,0.69758,0.00276,0.313821,46.25,0.040959999999999996,0.0,0.0,71.42,71.422,6.0254,2.78491,28.219353,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0248,0.3,0.45,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_chirp_2,RQL,6.0689,0.00449,,0.66269,0.00194,0.313821,46.22,0.040959999999999996,0.0,0.0,71.28,71.275,6.0688,4.515621,28.753021,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0285,0.35,0.8,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_chirp_3,RQL,6.0565,0.00708,,0.72131,0.00134,0.313821,46.2,0.040959999999999996,0.0,0.0,71.2,71.2,6.0564,4.958154,28.889476,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0879,0.075,0.025,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_spokes_0,RQL,6.6984,0.00397,,0.81527,0.00031,0.313821,46.16,0.040959999999999996,0.0,0.0,71.87,71.871,6.6984,4.179146,28.649268,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0428,0.2,1.0,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_spokes_1,RQL,6.6853,0.00697,,0.811,-0.0011,0.313821,46.11,0.040959999999999996,0.0,0.0,71.12,71.122,6.6852,1.0,27.45152,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0472,0.2,0.05,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_spokes_2,RQL,6.8283,0.0185,,0.80499,0.00098,0.313821,46.18,0.040959999999999996,0.0,0.0,71.04,71.042,6.8284,1.0,27.407879,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,0.9788,0.625,0.575,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_spokes_3,RQL,6.7046,0.00472,,0.81967,0.00017,0.313821,46.16,0.040959999999999996,0.0,0.0,70.97,70.971,6.7047,2.469285,28.12203,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,0.9674,0.75,0.275,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_maze_0,RQL,9.6642,0.0078,,0.9361,0.00077,0.313821,46.18,0.040959999999999996,0.0,0.0,70.8,70.802,9.6642,7.990357,29.82446,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0972,0.025,0.375,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_maze_1,RQL,9.6692,0.0092,,0.93557,-0.00081,0.313821,46.12,0.040959999999999996,0.0,0.0,70.55,70.546,9.6692,8.336493,29.931191,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.1775,0.025,0.025,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_maze_2,RQL,9.0688,0.00774,,0.92359,0.00065,0.313821,46.17,0.040959999999999996,0.0,0.0,71.18,71.181,9.0689,3.255695,28.364521,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0834,0.125,0.2,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_maze_3,RQL,6.8589,0.00486,,0.84159,0.00122,0.313821,46.2,0.040959999999999996,0.0,0.0,70.77,70.765,6.8589,1.0,27.229335,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,1.0466,0.2,0.675,False
S2A_DETAIL_c0075,S2A_DETAIL_10,64,bern50,0.3,200.0,4096,4,detail_contour_0,RQL,7.9983,0.1085,,0.80249,0.0029,0.313821,46.25,0.040959999999999996,0.0,0.0,70.45,70.451,7.9987,1.0,27.361283,27.360623,6e-06,0.999712,0.5,0.153884,0.313821,OK,0.9368,0.9,0.1,False
