cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_0,RQL,8.2479,0.05414,,0.82952,-0.01304,0.071346,2.35,0.010239999999999999,0.0,0.0,64.2,64.152,8.2476,1.0,2.146572,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9615,0.775,0.1,False
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_0,POISSON-LIN,8.2514,0.05425,,0.82981,-0.05944,0.067949,2.35,0.010239999999999999,0.0,0.0,2.91,2.907,8.2447,1.0,2.146572,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_0,SAT-POISSON,8.2476,0.05414,,0.82955,-0.01304,0.064713,2.35,0.010239999999999999,0.0,0.0,3.48,3.482,8.2474,1.0,2.146572,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_0,PRECORRECT,6.6242,0.00324,,1.0,-1.0,154507567225.81952,2.35,0.010239999999999999,0.0,0.0,1.66,1.663,6.6242,1.0,2.146572,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_1,RQL,10.8694,0.34022,,0.87723,0.00629,0.071346,2.39,0.010239999999999999,0.0,0.0,63.99,63.988,10.8694,1.0,2.155695,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9716,0.725,0.1,False
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_1,POISSON-LIN,10.8782,0.34164,,0.87664,-0.04187,0.067949,2.39,0.010239999999999999,0.0,0.0,3.42,3.415,10.8752,1.0,2.155695,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_1,SAT-POISSON,10.8697,0.34022,,0.8772,0.00627,0.064713,2.39,0.010239999999999999,0.0,0.0,3.42,3.421,10.8697,1.0,2.155695,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_1,PRECORRECT,9.7316,0.01431,,1.0,-1.0,154507567225.81952,2.39,0.010239999999999999,0.0,0.0,1.64,1.64,9.7316,1.0,2.155695,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_2,RQL,9.0472,0.12418,,0.85073,-0.0038,0.071346,2.37,0.010239999999999999,0.0,0.0,64.78,64.778,9.0472,1.0,2.138677,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9216,0.9,0.525,False
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_2,POISSON-LIN,9.0475,0.1241,,0.85113,-0.05105,0.067949,2.37,0.010239999999999999,0.0,0.0,3.76,3.755,9.0432,1.0,2.138677,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_2,SAT-POISSON,9.0467,0.12416,,0.85079,-0.00377,0.064713,2.37,0.010239999999999999,0.0,0.0,4.58,4.583,9.0467,1.0,2.138677,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_2,PRECORRECT,7.6431,0.00668,,1.0,-1.0,154507567225.81952,2.37,0.010239999999999999,0.0,0.0,1.63,1.625,7.6431,1.0,2.138677,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_3,RQL,8.389,0.06799,,0.83311,0.01464,0.071346,2.41,0.010239999999999999,0.0,0.0,64.68,64.676,8.3886,1.0,2.137196,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.926,0.9,0.2,False
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_3,POISSON-LIN,8.3884,0.06787,,0.83334,-0.03435,0.067949,2.41,0.010239999999999999,0.0,0.0,3.17,3.172,8.3862,1.0,2.137196,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_3,SAT-POISSON,8.3887,0.06798,,0.83314,0.01465,0.064713,2.41,0.010239999999999999,0.0,0.0,4.18,4.182,8.3883,1.0,2.137196,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_glyph_3,PRECORRECT,6.8027,0.00402,,1.0,-1.0,154507567225.81952,2.41,0.010239999999999999,0.0,0.0,1.69,1.685,6.8027,1.0,2.137196,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_chirp_0,RQL,6.1015,0.00407,,0.66265,0.00063,0.071346,2.38,0.010239999999999999,0.0,0.0,64.72,64.72,6.1015,1.0,2.149303,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9893,0.6,0.325,False
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_chirp_0,POISSON-LIN,6.078,0.00377,,0.66536,-0.04705,0.067949,2.38,0.010239999999999999,0.0,0.0,3.29,3.29,6.0661,1.0,2.149303,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
S2A_DETAIL_c0016,S2A_DETAIL_02,64,bern50,0.05,50.0,4096,0,detail_chirp_0,SAT-POISSON,6.0837,0.0038,,0.66401,0.00063,0.064713,2.38,0.010239999999999999,0.0,0.0,4.09,4.094,6.0837,1.0,2.149303,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
