cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_glyph_0,RQL,8.6173,0.09177,,0.79496,-0.0001,1.19148,666.57,0.20479999999999998,0.0,0.0,82.66,82.653,8.6173,3.291681,113.924109,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.1544,0.025,0.325,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_glyph_1,RQL,11.545,0.43781,,0.8116,-0.00037,1.19148,666.48,0.20479999999999998,0.0,0.0,82.05,82.046,11.5448,4.779829,131.884234,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.2344,0.025,0.725,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_glyph_2,RQL,9.5046,0.17638,,0.80709,4e-05,1.19148,666.57,0.20479999999999998,0.0,0.0,82.34,82.336,9.5046,4.191376,124.782325,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.1932,0.025,0.925,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_glyph_3,RQL,8.7778,0.10103,,0.79659,0.00056,1.19148,666.72,0.20479999999999998,0.0,0.0,81.79,81.792,8.7779,3.358375,114.72902,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.1627,0.025,0.7,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_chirp_0,RQL,6.3194,0.01422,,0.64622,0.00188,1.19148,667.01,0.20479999999999998,0.0,0.0,81.76,81.763,6.3195,1.748601,95.301006,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.0636,0.225,0.2,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_chirp_1,RQL,6.4965,0.02192,,0.66073,0.0009,1.19148,666.8,0.20479999999999998,0.0,0.0,82.39,82.391,6.4968,1.833657,96.327533,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.2718,0.025,0.15,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_chirp_2,RQL,6.3208,0.01318,,0.64372,0.00183,1.19148,667.0,0.20479999999999998,0.0,0.0,82.44,82.435,6.321,1.446678,91.657168,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.0761,0.125,0.025,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_chirp_3,RQL,6.2525,0.01291,,0.70521,0.00014,1.19148,666.63,0.20479999999999998,0.0,0.0,83.23,83.229,6.2525,2.16635,100.342728,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.0799,0.1,0.75,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_spokes_0,RQL,7.406,0.04451,,0.75143,0.00108,1.19148,666.84,0.20479999999999998,0.0,0.0,83.28,83.276,7.4066,2.999422,110.396898,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.0967,0.05,0.625,False
S2A_DETAIL_c0217,S2A_DETAIL_30,64,bern50,2.0,1000.0,4096,1,detail_spokes_1,RQL,7.3654,0.05224,,0.74995,-0.0008,1.19148,666.4,0.20479999999999998,0.0,0.0,83.17,83.169,7.3649,3.145462,112.159426,74.197531,6e-06,0.9997,0.5,0.58425,1.19148,OK,1.0881,0.125,0.35,False
