cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_glyph_0,RQL,8.2492,0.05435,,0.82966,0.03699,0.051499,1.19,0.001024,0.0,0.0,65.6,65.55,8.2462,37.02855,0.741196,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,1.1112,0.025,0.125,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_glyph_1,RQL,10.8977,0.34414,,0.87453,0.05127,0.051499,1.2,0.001024,0.0,0.0,63.73,63.73,10.8961,45.613547,0.743002,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,0.9911,0.55,0.15,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_glyph_2,RQL,9.1009,0.1289,,0.84549,0.02875,0.051499,1.18,0.001024,0.0,0.0,64.92,64.922,9.1009,1.0,0.717962,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,0.9334,0.95,0.35,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_glyph_3,RQL,8.3906,0.06804,,0.83295,0.01464,0.051499,1.17,0.001024,0.0,0.0,64.61,64.611,8.3903,1.0,0.707801,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,0.9642,0.75,0.175,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_chirp_0,RQL,6.1172,0.00394,,0.66148,0.01185,0.051499,1.16,0.001024,0.0,0.0,64.44,64.434,6.1168,16.036607,0.736778,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,1.0845,0.1,0.95,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_chirp_1,RQL,6.0141,0.00385,,0.69881,0.02828,0.051499,1.18,0.001024,0.0,0.0,63.32,63.315,6.0101,1.0,0.716056,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,0.973,0.7,0.125,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_chirp_2,RQL,6.0856,0.0039,,0.66192,0.03434,0.051499,1.18,0.001024,0.0,0.0,64.59,64.587,6.0789,1.0,0.719824,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,1.0405,0.175,0.925,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_chirp_3,RQL,6.06,0.00394,,0.72119,0.02654,0.051499,1.18,0.001024,0.0,0.0,63.33,63.334,6.0578,6.315738,0.734733,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,0.9235,0.95,0.25,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_spokes_0,RQL,6.6129,0.00334,,0.82346,0.02517,0.051499,1.18,0.001024,0.0,0.0,64.59,64.589,6.6116,18.738619,0.737347,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,1.0532,0.125,0.675,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_spokes_1,RQL,6.5519,0.00359,,0.82381,0.03082,0.051499,1.18,0.001024,0.0,0.0,64.07,64.073,6.549,64.0,0.752092,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,0.9861,0.625,0.775,False
S2A_DETAIL_c0049,S2A_DETAIL_07,64,bern50,0.3,5.0,4096,3,detail_spokes_2,RQL,6.6322,0.01312,,0.82362,0.03724,0.051499,1.19,0.001024,0.0,0.0,63.67,63.666,6.6297,1.0,0.723326,0.733404,0.0,0.999693,0.5,0.025253,0.051499,OK,0.9581,0.825,0.2,False
