cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_00,RQL,12.7695,0.15249,,0.38653,0.01154,0.233495,25.14,0.010239999999999999,0.0,0.0,69.68,69.673,12.7678,1.0,6.384691,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0329,0.25,0.475,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_00,POISSON-LIN,12.6975,0.12431,,0.59622,-0.4972,0.116747,25.14,0.010239999999999999,0.0,0.0,11.64,11.635,9.0033,1.0,6.384691,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_00,SAT-POISSON,12.7595,0.15684,,0.38696,0.01155,0.058374,25.14,0.010239999999999999,0.0,0.0,5.26,5.262,12.7581,1.0,6.384691,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_00,PRECORRECT,1.9755,0.00547,,1.353,0.01124,4035597052468.583,25.14,0.010239999999999999,0.0,0.0,1.72,1.723,1.8854,1.0,6.384691,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_01,RQL,17.8276,0.24771,,0.26502,0.01138,0.233495,25.14,0.010239999999999999,0.0,0.0,73.97,73.967,17.8145,1.0,6.348177,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.9775,0.725,0.575,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_01,POISSON-LIN,16.9405,0.23742,,0.54924,-0.4972,0.116747,25.14,0.010239999999999999,0.0,0.0,11.76,11.764,11.4848,1.0,6.348177,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_01,SAT-POISSON,17.9905,0.24972,,0.25999,0.01131,0.058374,25.14,0.010239999999999999,0.0,0.0,4.96,4.96,17.9809,1.0,6.348177,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_01,PRECORRECT,3.5608,0.0054,,1.38158,0.01055,4035597052468.583,25.14,0.010239999999999999,0.0,0.0,1.71,1.709,3.4725,1.0,6.348177,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_02,RQL,17.16,0.41974,,0.15702,0.00897,0.233495,25.11,0.010239999999999999,0.0,0.0,72.87,72.865,17.1267,3.95575,6.523678,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.9586,0.85,0.675,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_02,POISSON-LIN,12.3642,0.27042,,0.52199,-0.49779,0.116747,25.11,0.010239999999999999,0.0,0.0,11.9,11.897,6.6928,3.95575,6.523678,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_02,SAT-POISSON,17.1356,0.43795,,0.15748,0.00902,0.058374,25.11,0.010239999999999999,0.0,0.0,5.36,5.364,17.1013,3.95575,6.523678,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_02,PRECORRECT,-1.7205,0.00085,,1.38794,0.00942,4035597052468.583,25.11,0.010239999999999999,0.0,0.0,1.63,1.634,-1.8013,3.95575,6.523678,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_03,RQL,15.1445,0.32849,,0.3221,0.00888,0.233495,25.11,0.010239999999999999,0.0,0.0,71.2,71.2,15.1419,1.0,6.244939,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0307,0.25,0.675,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_03,POISSON-LIN,14.7287,0.28473,,0.56719,-0.49786,0.116747,25.11,0.010239999999999999,0.0,0.0,11.12,11.121,10.2271,1.0,6.244939,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_03,SAT-POISSON,15.1923,0.32823,,0.32033,0.00883,0.058374,25.11,0.010239999999999999,0.0,0.0,5.15,5.149,15.1899,1.0,6.244939,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_03,PRECORRECT,2.7479,0.00891,,1.35297,0.00878,4035597052468.583,25.11,0.010239999999999999,0.0,0.0,1.72,1.72,2.676,1.0,6.244939,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_04,RQL,13.9943,0.09707,,0.41894,0.00991,0.233495,25.12,0.010239999999999999,0.0,0.0,70.21,70.206,13.9925,5.264402,6.574587,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.9365,0.925,0.9,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_04,POISSON-LIN,14.3256,0.11503,,0.60702,-0.49755,0.116747,25.12,0.010239999999999999,0.0,0.0,11.63,11.632,10.7715,5.264402,6.574587,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_04,SAT-POISSON,14.061,0.09947,,0.4157,0.00984,0.058374,25.12,0.010239999999999999,0.0,0.0,5.16,5.161,14.06,5.264402,6.574587,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_04,PRECORRECT,4.2171,0.01573,,1.30288,0.01008,4035597052468.583,25.12,0.010239999999999999,0.0,0.0,1.62,1.623,4.1375,5.264402,6.574587,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_05,RQL,14.4078,0.09876,,0.44759,0.01045,0.233495,25.13,0.010239999999999999,0.0,0.0,69.4,69.398,14.407,1.0,6.369973,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0136,0.4,0.45,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_05,POISSON-LIN,14.285,0.10475,,0.62856,-0.49745,0.116747,25.13,0.010239999999999999,0.0,0.0,11.57,11.571,11.4577,1.0,6.369973,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_05,SAT-POISSON,14.3682,0.09925,,0.44965,0.01043,0.058374,25.13,0.010239999999999999,0.0,0.0,5.33,5.327,14.3671,1.0,6.369973,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_05,PRECORRECT,5.1442,0.01816,,1.31177,0.00993,4035597052468.583,25.13,0.010239999999999999,0.0,0.0,1.63,1.624,5.0675,1.0,6.369973,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_06,RQL,12.4354,0.1153,,0.46565,0.0125,0.233495,25.15,0.010239999999999999,0.0,0.0,70.03,70.024,12.4336,16.003141,6.992345,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0321,0.225,0.275,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_06,POISSON-LIN,12.5708,0.12604,,0.63483,-0.49696,0.116747,25.15,0.010239999999999999,0.0,0.0,11.58,11.583,9.7415,16.003141,6.992345,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_06,SAT-POISSON,12.4103,0.11404,,0.46701,0.01245,0.058374,25.15,0.010239999999999999,0.0,0.0,5.15,5.146,12.4083,16.003141,6.992345,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_06,PRECORRECT,3.5719,0.00434,,1.30579,0.01245,4035597052468.583,25.15,0.010239999999999999,0.0,0.0,1.62,1.621,3.4773,16.003141,6.992345,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_07,RQL,13.1245,0.24087,,0.49192,0.00625,0.233495,25.08,0.010239999999999999,0.0,0.0,70.05,70.044,13.1302,2.937691,6.484074,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0685,0.075,0.7,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_07,POISSON-LIN,13.9906,0.20566,,0.63931,-0.49856,0.116747,25.08,0.010239999999999999,0.0,0.0,11.75,11.75,10.8538,2.937691,6.484074,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_07,SAT-POISSON,13.3111,0.23613,,0.48142,0.00613,0.058374,25.08,0.010239999999999999,0.0,0.0,4.53,4.528,13.3176,2.937691,6.484074,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_07,PRECORRECT,4.8331,0.00476,,1.28504,0.00604,4035597052468.583,25.08,0.010239999999999999,0.0,0.0,1.65,1.653,4.7897,2.937691,6.484074,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_08,RQL,12.2405,0.14897,,0.5845,0.0081,0.233495,25.1,0.010239999999999999,0.0,0.0,69.37,69.37,12.247,1.0,6.102597,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0004,0.5,0.7,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_08,POISSON-LIN,13.2275,0.15317,,0.69024,-0.49799,0.116747,25.1,0.010239999999999999,0.0,0.0,11.52,11.521,10.8026,1.0,6.102597,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_08,SAT-POISSON,12.4015,0.14929,,0.57369,0.00799,0.058374,25.1,0.010239999999999999,0.0,0.0,4.62,4.621,12.4091,1.0,6.102597,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_08,PRECORRECT,6.0803,0.0091,,1.19584,0.00806,4035597052468.583,25.1,0.010239999999999999,0.0,0.0,1.61,1.613,6.0291,1.0,6.102597,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_09,RQL,14.9177,0.25775,,0.42883,0.01463,0.233495,25.18,0.010239999999999999,0.0,0.0,69.75,69.75,14.9125,3.506443,6.506199,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0937,0.025,0.425,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_09,POISSON-LIN,14.8651,0.2416,,0.6173,-0.49643,0.116747,25.18,0.010239999999999999,0.0,0.0,11.64,11.635,11.7483,3.506443,6.506199,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_09,SAT-POISSON,14.934,0.257,,0.42801,0.01455,0.058374,25.18,0.010239999999999999,0.0,0.0,5.26,5.264,14.9293,3.506443,6.506199,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_09,PRECORRECT,5.2967,0.01334,,1.31377,0.0139,4035597052468.583,25.18,0.010239999999999999,0.0,0.0,1.62,1.621,5.1879,3.506443,6.506199,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_10,RQL,18.5385,0.42391,,0.25711,0.01444,0.233495,25.18,0.010239999999999999,0.0,0.0,69.69,69.694,18.5244,2.526959,6.468095,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.9265,1.0,0.175,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_10,POISSON-LIN,16.6879,0.30893,,0.55421,-0.49645,0.116747,25.18,0.010239999999999999,0.0,0.0,11.66,11.661,11.8533,2.526959,6.468095,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_10,SAT-POISSON,18.6268,0.4278,,0.25447,0.01439,0.058374,25.18,0.010239999999999999,0.0,0.0,5.4,5.395,18.6141,2.526959,6.468095,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_10,PRECORRECT,4.0661,0.00256,,1.37654,0.01379,4035597052468.583,25.18,0.010239999999999999,0.0,0.0,1.62,1.617,3.9511,2.526959,6.468095,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_11,RQL,14.0703,0.33177,,0.34666,0.0132,0.233495,25.16,0.010239999999999999,0.0,0.0,69.28,69.275,14.054,2.728094,6.47592,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.9769,0.725,0.15,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_11,POISSON-LIN,12.7454,0.25421,,0.58541,-0.49677,0.116747,25.16,0.010239999999999999,0.0,0.0,11.58,11.583,9.5029,2.728094,6.47592,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_11,SAT-POISSON,13.959,0.3337,,0.3512,0.01309,0.058374,25.16,0.010239999999999999,0.0,0.0,4.93,4.925,13.9411,2.728094,6.47592,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_11,PRECORRECT,2.3225,0.00527,,1.35511,0.01342,4035597052468.583,25.16,0.010239999999999999,0.0,0.0,1.64,1.643,2.2126,2.728094,6.47592,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_12,RQL,14.2658,0.06515,,0.36319,0.0099,0.233495,25.12,0.010239999999999999,0.0,0.0,69.64,69.636,14.2644,1.0,6.258677,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.9273,1.0,0.925,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_12,POISSON-LIN,14.041,0.0677,,0.58758,-0.49761,0.116747,25.12,0.010239999999999999,0.0,0.0,11.63,11.634,10.0857,1.0,6.258677,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_12,SAT-POISSON,14.2466,0.06177,,0.36399,0.00988,0.058374,25.12,0.010239999999999999,0.0,0.0,5.33,5.331,14.2452,1.0,6.258677,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_12,PRECORRECT,2.9885,0.00956,,1.34229,0.0097,4035597052468.583,25.12,0.010239999999999999,0.0,0.0,1.64,1.641,2.9101,1.0,6.258677,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_13,RQL,13.7965,0.58768,,0.28211,0.00689,0.233495,25.08,0.010239999999999999,0.0,0.0,69.92,69.916,13.7925,8.500109,6.700462,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.0252,0.275,0.575,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_13,POISSON-LIN,12.5824,0.39927,,0.55707,-0.49831,0.116747,25.08,0.010239999999999999,0.0,0.0,11.66,11.659,7.8827,8.500109,6.700462,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_13,SAT-POISSON,13.7685,0.59185,,0.28303,0.0069,0.058374,25.08,0.010239999999999999,0.0,0.0,4.98,4.976,13.7642,8.500109,6.700462,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_13,PRECORRECT,0.19,0.00237,,1.35882,0.00629,4035597052468.583,25.08,0.010239999999999999,0.0,0.0,1.63,1.631,0.1377,8.500109,6.700462,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_14,RQL,13.8265,0.07293,,0.54116,0.00987,0.233495,25.12,0.010239999999999999,0.0,0.0,69.73,69.732,13.8261,1.0,6.289219,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.985,0.625,0.65,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_14,POISSON-LIN,13.5888,0.08866,,0.68063,-0.49759,0.116747,25.12,0.010239999999999999,0.0,0.0,11.63,11.63,11.8345,1.0,6.289219,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_14,SAT-POISSON,13.781,0.0711,,0.54401,0.00993,0.058374,25.12,0.010239999999999999,0.0,0.0,5.68,5.674,13.7806,1.0,6.289219,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_14,PRECORRECT,6.3182,0.00876,,1.29462,0.00948,4035597052468.583,25.12,0.010239999999999999,0.0,0.0,1.66,1.66,6.2498,1.0,6.289219,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_15,RQL,11.7665,0.09254,,0.62483,0.01041,0.233495,25.13,0.010239999999999999,0.0,0.0,68.67,68.668,11.7715,5.492575,6.583463,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.94,0.925,1.0,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_15,POISSON-LIN,12.4648,0.11249,,0.717,-0.49752,0.116747,25.13,0.010239999999999999,0.0,0.0,11.56,11.555,10.5764,5.492575,6.583463,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_15,SAT-POISSON,11.7732,0.08581,,0.62437,0.01034,0.058374,25.13,0.010239999999999999,0.0,0.0,4.59,4.59,11.778,5.492575,6.583463,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_15,PRECORRECT,6.2568,0.02199,,1.18771,0.0103,4035597052468.583,25.13,0.010239999999999999,0.0,0.0,1.61,1.61,6.1926,5.492575,6.583463,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_16,RQL,13.1191,0.11136,,0.47179,0.00717,0.233495,25.09,0.010239999999999999,0.0,0.0,69.35,69.348,13.1196,2.128635,6.4526,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,0.9752,0.7,0.425,False
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_16,POISSON-LIN,12.9096,0.09796,,0.64066,-0.4982,0.116747,25.09,0.010239999999999999,0.0,0.0,11.67,11.667,10.462,2.128635,6.4526,6.369792,1e-06,0.999697,0.5,0.057248,0.116747,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_16,SAT-POISSON,13.1056,0.10996,,0.47252,0.00718,0.058374,25.09,0.010239999999999999,0.0,0.0,5.65,5.646,13.1062,2.128635,6.4526,6.369792,1e-06,0.999697,0.5,0.028624,0.058374,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_16,PRECORRECT,4.307,0.00937,,1.30962,0.00733,4035597052468.583,25.09,0.010239999999999999,0.0,0.0,1.63,1.625,4.2517,2.128635,6.4526,6.369792,1e-06,0.999697,0.5,1978879914412.2915,4035597052468.583,,,,,
S2A_NATURAL_c0154,S2A_NATURAL_27,64,bern50,1.0,50.0,4096,3,stl_17,RQL,12.565,0.05578,,0.64241,0.01165,0.233495,25.14,0.010239999999999999,0.0,0.0,69.57,69.567,12.5644,1.0,6.213173,6.369792,1e-06,0.999697,0.5,0.114495,0.233495,OK,1.1141,0.025,0.275,False
