cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_0,RQL,8.2484,0.05415,,0.82951,-0.02067,0.032036,0.47,0.002048,0.0,0.0,62.44,62.384,8.2477,1.0,0.417855,0.435039,0.0,0.999693,0.5,0.015709,0.032036,OK,0.9957,0.525,0.475,False
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_0,POISSON-LIN,8.247,0.0541,,0.83036,-0.06641,0.03051,0.47,0.002048,0.0,0.0,2.66,2.655,8.2389,1.0,0.417855,0.435039,0.0,0.999693,0.5,0.014961,0.03051,,,,,
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_0,SAT-POISSON,8.2472,0.0541,,0.82963,-0.02069,0.029058,0.47,0.002048,0.0,0.0,2.85,2.854,8.2465,1.0,0.417855,0.435039,0.0,0.999693,0.5,0.014249,0.029058,,,,,
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_0,PRECORRECT,6.6242,0.00324,,1.0,-1.0,37257455605.171745,0.47,0.002048,0.0,0.0,1.68,1.684,6.6242,1.0,0.417855,0.435039,0.0,0.999693,0.5,18269423235.42496,37257455605.171745,,,,,
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_1,RQL,10.8669,0.34041,,0.87754,0.02345,0.032036,0.49,0.002048,0.0,0.0,63.64,63.637,10.8663,64.0,0.460561,0.435039,0.0,0.999693,0.5,0.015709,0.032036,OK,0.9751,0.575,0.85,False
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_1,POISSON-LIN,10.8761,0.34189,,0.87669,-0.02637,0.03051,0.49,0.002048,0.0,0.0,3.2,3.202,10.8748,64.0,0.460561,0.435039,0.0,0.999693,0.5,0.014961,0.03051,,,,,
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_1,SAT-POISSON,10.8883,0.34341,,0.87533,0.02349,0.029058,0.49,0.002048,0.0,0.0,2.79,2.786,10.8882,64.0,0.460561,0.435039,0.0,0.999693,0.5,0.014249,0.029058,,,,,
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_1,PRECORRECT,9.7316,0.01431,,1.0,-1.0,37257455605.171745,0.49,0.002048,0.0,0.0,1.66,1.656,9.7316,64.0,0.460561,0.435039,0.0,0.999693,0.5,18269423235.42496,37257455605.171745,,,,,
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_2,RQL,9.0667,0.12672,,0.84896,0.0332,0.032036,0.49,0.002048,0.0,0.0,62.08,62.082,9.0654,64.0,0.442367,0.435039,0.0,0.999693,0.5,0.015709,0.032036,OK,0.9785,0.575,0.3,False
S2A_DETAIL_c0009,S2A_DETAIL_01,64,bern50,0.05,10.0,4096,3,detail_glyph_2,POISSON-LIN,9.0459,0.12408,,0.85091,-0.01759,0.03051,0.49,0.002048,0.0,0.0,2.67,2.666,9.0454,64.0,0.442367,0.435039,0.0,0.999693,0.5,0.014961,0.03051,,,,,
