cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_00,RQL,13.0455,0.15869,,0.37435,0.0028,0.679509,237.13,0.051199999999999996,0.5,0.0,33.0,32.986,13.0459,1.0,66.642303,65.723304,7e-06,0.999407,0.5,0.333201,0.679509,OK,0.9733,0.7,0.65,False
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_00,PRECORRECT,2.2578,0.01229,,1.2997,0.00293,937028780175.7274,237.13,0.051199999999999996,0.5,0.0,0.85,0.846,2.2345,1.0,66.642303,65.723304,7e-06,0.999407,0.5,459477843850.0787,937028780175.7274,,,,,
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_01,RQL,17.8558,0.21279,,0.26389,0.00425,0.679509,237.24,0.051199999999999996,0.5,0.0,32.3,32.298,17.8516,1.0,66.550164,65.723304,7e-06,0.999407,0.5,0.333201,0.679509,OK,0.9905,0.6,0.475,False
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_01,PRECORRECT,3.6292,0.00657,,1.3622,0.00405,937028780175.7274,237.24,0.051199999999999996,0.5,0.0,0.84,0.836,3.5952,1.0,66.550164,65.723304,7e-06,0.999407,0.5,459477843850.0787,937028780175.7274,,,,,
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_02,RQL,17.0693,0.40273,,0.15825,0.00354,0.679509,237.18,0.051199999999999996,0.5,0.0,32.73,32.734,17.0595,1.0,64.918846,65.723304,7e-06,0.999407,0.5,0.333201,0.679509,OK,0.9794,0.65,0.95,False
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_02,PRECORRECT,-1.6051,-0.00025,,1.3606,0.00273,937028780175.7274,237.18,0.051199999999999996,0.5,0.0,0.84,0.836,-1.6286,1.0,64.918846,65.723304,7e-06,0.999407,0.5,459477843850.0787,937028780175.7274,,,,,
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_03,RQL,14.5925,0.26013,,0.34319,0.00146,0.679509,237.02,0.051199999999999996,0.5,0.0,31.82,31.822,14.5911,1.0,66.778631,65.723304,7e-06,0.999407,0.5,0.333201,0.679509,OK,0.9785,0.625,0.975,False
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_03,PRECORRECT,2.6953,0.00987,,1.35267,0.00212,937028780175.7274,237.02,0.051199999999999996,0.5,0.0,0.84,0.838,2.6779,1.0,66.778631,65.723304,7e-06,0.999407,0.5,459477843850.0787,937028780175.7274,,,,,
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_04,RQL,14.3089,0.10214,,0.40396,0.00012,0.679509,236.9,0.051199999999999996,0.5,0.0,32.41,32.408,14.3089,1.0,66.221193,65.723304,7e-06,0.999407,0.5,0.333201,0.679509,OK,0.9662,0.725,0.025,False
S3_c0097,S3_03,64,bern50,0.6,500.0,2048,2,stl_04,PRECORRECT,4.3871,0.01871,,1.26575,-0.00019,937028780175.7274,236.9,0.051199999999999996,0.5,0.0,0.84,0.84,4.3886,1.0,66.221193,65.723304,7e-06,0.999407,0.5,459477843850.0787,937028780175.7274,,,,,
