cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_glyph_0,RQL,8.3477,0.06285,,0.81998,0.00961,0.380386,66.87,0.020479999999999998,0.0,0.0,68.71,68.707,8.3481,2.758047,7.867727,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.0255,0.2,0.2,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_glyph_1,RQL,11.1728,0.37315,,0.84684,0.01143,0.380386,66.91,0.020479999999999998,0.0,0.0,68.66,68.659,11.1756,5.446025,8.196032,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.0122,0.425,0.125,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_glyph_2,RQL,9.1174,0.13223,,0.84385,0.00975,0.380386,66.87,0.020479999999999998,0.0,0.0,68.63,68.632,9.1178,2.766241,7.868728,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.1099,0.025,0.75,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_glyph_3,RQL,8.5492,0.08165,,0.81778,0.00692,0.380386,66.81,0.020479999999999998,0.0,0.0,68.31,68.311,8.55,2.065323,7.783119,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.0139,0.4,0.925,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_chirp_0,RQL,6.19,0.00684,,0.65595,0.01041,0.380386,66.89,0.020479999999999998,0.0,0.0,68.62,68.617,6.1897,3.949588,8.01326,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.0532,0.1,0.675,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_chirp_1,RQL,6.1188,0.00623,,0.6901,0.00755,0.380386,66.82,0.020479999999999998,0.0,0.0,68.55,68.553,6.119,5.370356,8.18679,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,0.9527,0.8,0.975,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_chirp_2,RQL,6.14,0.0053,,0.6573,0.00879,0.380386,66.85,0.020479999999999998,0.0,0.0,68.51,68.511,6.1398,1.116545,7.667237,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.0104,0.45,0.95,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_chirp_3,RQL,6.1106,0.00624,,0.7168,0.00859,0.380386,66.85,0.020479999999999998,0.0,0.0,68.79,68.791,6.1108,5.669024,8.223269,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.0579,0.075,0.425,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_spokes_0,RQL,6.9502,0.01345,,0.79171,0.01032,0.380386,66.88,0.020479999999999998,0.0,0.0,68.39,68.393,6.9531,5.04394,8.146922,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.152,0.025,0.1,False
S2A_DETAIL_c0201,S2A_DETAIL_28,64,bern50,2.0,100.0,4096,0,detail_spokes_1,RQL,6.8128,0.01003,,0.799,0.00954,0.380386,66.86,0.020479999999999998,0.0,0.0,68.74,68.737,6.8146,8.331627,8.548475,7.530864,1e-06,0.99969,0.5,0.186524,0.380386,OK,1.1578,0.025,0.05,False
